district,year,month,monthly_rain_sum,monthly_rain_mean,monthly_rain_std,rainy_days,season
Mahisagar,2017,9,103.6,3.453333333333333,5.202369044787281,19,Kharif
Mahisagar,2017,10,0.2,0.0064516129032258064,0.03592106040535498,1,Rabi
Mahisagar,2017,11,0.0,0.0,0.0,0,Rabi
Mahisagar,2017,12,47.7,1.538709677419355,6.513661408626992,5,Rabi
Mahisagar,2018,1,0.1,0.0032258064516129032,0.01796053020267749,1,Rabi
Mahisagar,2018,2,0.1,0.0035714285714285718,0.018898223650461364,1,Summer
Mahisagar,2018,3,0.6,0.01935483870967742,0.10776318121606494,1,Summer
Mahisagar,2018,4,0.7,0.02333333333333333,0.07738543627276671,3,Summer
Mahisagar,2018,5,0.9,0.02903225806451613,0.1442071389520338,2,Summer
Mahisagar,2018,6,54.4,1.8133333333333332,3.7691793063846353,17,Kharif
Mahisagar,2018,7,527.5,17.016129032258064,26.69445756175108,31,Kharif
Mahisagar,2018,8,473.5,15.274193548387096,31.774045674018655,31,Kharif
Mahisagar,2018,9,165.1,5.503333333333333,12.662256794364769,22,Kharif
Mahisagar,2018,10,0.5,0.016129032258064516,0.0637535577754862,2,Rabi
Mahisagar,2018,11,0.0,0.0,0.0,0,Rabi
Mahisagar,2018,12,0.8,0.025806451612903226,0.14368424162141993,1,Rabi
Mahisagar,2019,1,0.0,0.0,0.0,0,Rabi
Mahisagar,2019,2,0.3,0.010714285714285714,0.05669467095138408,1,Summer
Mahisagar,2019,3,0.0,0.0,0.0,0,Summer
Mahisagar,2019,4,1.6,0.05333333333333334,0.18332810859848755,3,Summer
Mahisagar,2019,5,0.0,0.0,0.0,0,Summer
Mahisagar,2019,6,112.3,3.743333333333333,6.438070139912797,18,Kharif
Mahisagar,2019,7,264.4,8.529032258064515,13.163160551285724,28,Kharif
Mahisagar,2019,8,596.3,19.23548387096774,28.946405054710986,31,Kharif
Mahisagar,2019,9,421.1,14.036666666666667,14.853247255162373,29,Kharif
Mahisagar,2019,10,40.1,1.2935483870967743,2.8021343631680677,15,Rabi
Mahisagar,2019,11,13.8,0.46,1.4175257706104774,10,Rabi
Mahisagar,2019,12,1.7999999999999998,0.058064516129032254,0.22177194524764562,4,Rabi
Mahisagar,2020,1,0.3,0.00967741935483871,0.05388159060803247,1,Rabi
Mahisagar,2020,2,0.0,0.0,0.0,0,Summer
Mahisagar,2020,3,11.0,0.3548387096774194,1.4343032477309716,2,Summer
Mahisagar,2020,4,0.0,0.0,0.0,0,Summer
Mahisagar,2020,5,0.1,0.0032258064516129032,0.01796053020267749,1,Summer
Mahisagar,2020,6,50.2,1.6733333333333333,2.4700877177406744,26,Kharif
Mahisagar,2020,7,176.0,5.67741935483871,5.513904223410688,29,Kharif
Mahisagar,2020,8,507.8,16.380645161290325,22.244855875083253,31,Kharif
Mahisagar,2020,9,70.6,2.353333333333333,3.110907765658889,29,Kharif
Mahisagar,2020,10,10.5,0.3387096774193548,1.1008110402047027,8,Rabi
Mahisagar,2020,11,0.6,0.02,0.09247553264475437,2,Rabi
Mahisagar,2020,12,19.2,0.6193548387096774,3.411492279031637,2,Rabi
Mahisagar,2021,1,7.2,0.23225806451612904,0.8055586454025527,5,Rabi
Mahisagar,2021,2,0.0,0.0,0.0,0,Summer
Mahisagar,2021,3,0.0,0.0,0.0,0,Summer
Mahisagar,2021,4,0.0,0.0,0.0,0,Summer
Mahisagar,2021,5,66.60000000000001,2.148387096774194,10.255335878385194,5,Summer
Mahisagar,2021,6,153.0,5.1,10.198208091417927,24,Kharif
Mahisagar,2021,7,391.59999999999997,12.632258064516128,26.864007979659007,28,Kharif
Mahisagar,2021,8,170.9,5.512903225806451,6.523789386314463,30,Kharif
Mahisagar,2021,9,375.7,12.523333333333333,11.78381951231648,30,Kharif
Mahisagar,2021,10,19.0,0.6129032258064516,1.342321852980591,12,Rabi
Mahisagar,2021,11,48.8,1.6266666666666665,8.72265909050648,2,Rabi
Mahisagar,2021,12,19.3,0.6225806451612903,2.4658615367209022,4,Rabi
Mahisagar,2022,1,6.0,0.1935483870967742,0.5163561328327363,5,Rabi
Mahisagar,2022,2,0.0,0.0,0.0,0,Summer
Mahisagar,2022,3,0.2,0.0064516129032258064,0.03592106040535498,1,Summer
Mahisagar,2022,4,0.2,0.006666666666666667,0.03651483716701108,1,Summer
Mahisagar,2022,5,0.0,0.0,0.0,0,Summer
Mahisagar,2022,6,43.300000000000004,1.4433333333333336,3.802239207165397,16,Kharif
Mahisagar,2022,7,368.8,11.896774193548387,13.07168654945917,31,Kharif
Mahisagar,2022,8,336.1,10.841935483870968,17.008248473285906,31,Kharif
Mahisagar,2022,9,112.2,3.74,6.230879718704696,25,Kharif
Mahisagar,2022,10,63.900000000000006,2.0612903225806454,6.63308261264976,5,Rabi
Mahisagar,2022,11,0.0,0.0,0.0,0,Rabi
Mahisagar,2022,12,1.7,0.054838709677419356,0.3053290134455174,1,Rabi
Mahisagar,2023,1,7.8,0.25161290322580643,0.8925136666523882,3,Rabi
Mahisagar,2023,2,0.0,0.0,0.0,0,Summer
Mahisagar,2023,3,9.5,0.3064516129032258,0.9996450983127187,4,Summer
Mahisagar,2023,4,0.6000000000000001,0.020000000000000004,0.08051557998728975,2,Summer
Mahisagar,2023,5,8.4,0.2709677419354839,0.9927045711546804,5,Summer
Mahisagar,2023,6,213.9,7.13,13.113960710526833,24,Kharif
Mahisagar,2023,7,388.7,12.538709677419355,10.843697936877279,31,Kharif
Mahisagar,2023,8,104.6,3.3741935483870966,3.6591408592669663,30,Kharif
Mahisagar,2023,9,482.2,16.073333333333334,37.072761013922374,21,Kharif
Mahisagar,2023,10,0.4,0.012903225806451613,0.07184212081070997,1,Rabi
Mahisagar,2023,11,55.6,1.8533333333333333,9.67170538516715,2,Rabi
Mahisagar,2023,12,22.400000000000002,0.7225806451612904,3.7315510338570435,3,Rabi
Mahisagar,2024,1,0.1,0.0032258064516129032,0.01796053020267749,1,Rabi
Mahisagar,2024,2,0.1,0.003448275862068966,0.018569533817705187,1,Summer
Mahisagar,2024,3,22.5,0.7258064516129032,4.041119295602435,1,Summer
Mahisagar,2024,4,0.0,0.0,0.0,0,Summer
Mahisagar,2024,5,0.4,0.012903225806451613,0.07184212081070997,1,Summer
Mahisagar,2024,6,94.19999999999999,3.1399999999999997,5.388915827242382,17,Kharif
Mahisagar,2024,7,423.9,13.674193548387096,18.40720814865625,31,Kharif
Mahisagar,2024,8,532.5,17.177419354838708,23.220145128421272,31,Kharif
Mahisagar,2024,9,312.7,10.423333333333334,11.763698788875985,29,Kharif
Mahisagar,2024,10,42.3,1.364516129032258,4.390865395879402,10,Rabi
Mahisagar,2024,11,0.0,0.0,0.0,0,Rabi
Mahisagar,2024,12,3.0,0.0967741935483871,0.39873455745875347,3,Rabi
Mahisagar,2025,1,0.2,0.0064516129032258064,0.03592106040535498,1,Rabi
Mahisagar,2025,2,0.0,0.0,0.0,0,Summer
Mahisagar,2025,3,0.0,0.0,0.0,0,Summer
Mahisagar,2025,4,0.0,0.0,0.0,0,Summer
Mahisagar,2025,5,67.8,2.1870967741935483,7.711365721473894,18,Summer
Mahisagar,2025,6,197.3,6.576666666666667,11.985297986119994,21,Kharif
Mahisagar,2025,7,246.6,7.95483870967742,8.048554268093842,31,Kharif
Mahisagar,2025,8,354.7,11.441935483870967,11.449738692609202,31,Kharif
Mahisagar,2025,9,185.0,6.166666666666667,9.858073300366673,20,Kharif
Mahisagar,2025,10,97.5,3.1451612903225805,9.903798554415957,12,Rabi
Mahisagar,2025,11,2.7,0.09000000000000001,0.29635719361422047,4,Rabi
Mahisagar,2025,12,0.0,0.0,0.0,0,Rabi
Mahisagar,2026,1,0.0,0.0,0.0,0,Rabi
Morbi,2003,1,0.5,0.016129032258064516,0.08980265101338746,1,Rabi
Morbi,2003,2,8.4,0.3,1.5679663639627346,2,Summer
Morbi,2003,3,0.0,0.0,0.0,0,Summer
Morbi,2003,4,0.0,0.0,0.0,0,Summer
Morbi,2003,5,0.0,0.0,0.0,0,Summer
Morbi,2003,6,81.3,2.71,8.062957017252973,9,Kharif
Morbi,2003,7,358.2,11.55483870967742,18.39077375043761,30,Kharif
Morbi,2003,8,129.5,4.17741935483871,6.258205795988673,30,Kharif
Morbi,2003,9,11.6,0.38666666666666666,0.4400104491967195,19,Kharif
Morbi,2003,10,0.0,0.0,0.0,0,Rabi
Morbi,2003,11,0.0,0.0,0.0,0,Rabi
Morbi,2003,12,0.0,0.0,0.0,0,Rabi
Morbi,2004,1,0.0,0.0,0.0,0,Rabi
Morbi,2004,2,0.0,0.0,0.0,0,Summer
Morbi,2004,3,0.0,0.0,0.0,0,Summer
Morbi,2004,4,0.0,0.0,0.0,0,Summer
Morbi,2004,5,19.2,0.6193548387096774,1.8608993085492673,5,Summer
Morbi,2004,6,135.1,4.503333333333333,15.779088810136058,13,Kharif
Morbi,2004,7,114.7,3.7,8.720703335549642,17,Kharif
Morbi,2004,8,365.3,11.783870967741937,21.23691906051336,26,Kharif
Morbi,2004,9,33.9,1.13,2.847279403219853,15,Kharif
Morbi,2004,10,25.599999999999998,0.8258064516129031,1.891554518015184,10,Rabi
Morbi,2004,11,0.0,0.0,0.0,0,Rabi
Morbi,2004,12,0.0,0.0,0.0,0,Rabi
Morbi,2005,1,0.0,0.0,0.0,0,Rabi
Morbi,2005,2,0.0,0.0,0.0,0,Summer
Morbi,2005,3,0.0,0.0,0.0,0,Summer
Morbi,2005,4,0.2,0.006666666666666667,0.03651483716701108,1,Summer
Morbi,2005,5,1.7999999999999998,0.058064516129032254,0.17276996951319806,4,Summer
Morbi,2005,6,237.4,7.913333333333333,24.06135452565369,13,Kharif
Morbi,2005,7,208.6,6.729032258064516,17.314737336507825,27,Kharif
Morbi,2005,8,199.0,6.419354838709677,18.654158059350355,26,Kharif
Morbi,2005,9,171.6,5.72,10.655463225581707,21,Kharif
Morbi,2005,10,0.4,0.012903225806451613,0.042754613660367834,3,Rabi
Morbi,2005,11,0.0,0.0,0.0,0,Rabi
Morbi,2005,12,0.0,0.0,0.0,0,Rabi
Morbi,2006,1,0.0,0.0,0.0,0,Rabi
Morbi,2006,2,0.0,0.0,0.0,0,Summer
Morbi,2006,3,12.299999999999999,0.39677419354838706,2.190659546189646,2,Summer
Morbi,2006,4,0.0,0.0,0.0,0,Summer
Morbi,2006,5,0.0,0.0,0.0,0,Summer
Morbi,2006,6,43.9,1.4633333333333334,4.151483601310985,8,Kharif
Morbi,2006,7,434.9,14.029032258064515,32.95941133726336,26,Kharif
Morbi,2006,8,377.5,12.17741935483871,21.910540989478395,29,Kharif
Morbi,2006,9,76.60000000000001,2.5533333333333337,6.65715758612013,16,Kharif
Morbi,2006,10,0.0,0.0,0.0,0,Rabi
Morbi,2006,11,0.0,0.0,0.0,0,Rabi
Morbi,2006,12,0.7,0.02258064516129032,0.12572371141874242,1,Rabi
Morbi,2007,1,0.0,0.0,0.0,0,Rabi
Morbi,2007,2,0.2,0.0071428571428571435,0.03779644730092273,1,Summer
Morbi,2007,3,0.6,0.01935483870967742,0.09099214192705388,2,Summer
Morbi,2007,4,0.7000000000000001,0.023333333333333334,0.08172001541568767,3,Summer
Morbi,2007,5,0.0,0.0,0.0,0,Summer
Morbi,2007,6,95.39999999999999,3.1799999999999997,5.830206715445653,19,Kharif
Morbi,2007,7,148.0,4.774193548387097,13.542450978114106,23,Kharif
Morbi,2007,8,291.3,9.396774193548387,15.751179508658339,28,Kharif
Morbi,2007,9,128.7,4.29,9.498215803416759,15,Kharif
Morbi,2007,10,0.6,0.01935483870967742,0.06541842165990493,3,Rabi
Morbi,2007,11,5.199999999999999,0.1733333333333333,0.6617288398364275,2,Rabi
Morbi,2007,12,0.0,0.0,0.0,0,Rabi
Morbi,2008,1,0.0,0.0,0.0,0,Rabi
Morbi,2008,2,0.3,0.010344827586206896,0.055708601453115555,1,Summer
Morbi,2008,3,1.0,0.03225806451612903,0.1275071155509724,2,Summer
Morbi,2008,4,1.6,0.05333333333333334,0.29211869733608864,1,Summer
Morbi,2008,5,0.4,0.012903225806451613,0.07184212081070997,1,Summer
Morbi,2008,6,82.9,2.7633333333333336,7.307222847780574,14,Kharif
Morbi,2008,7,196.7,6.34516129032258,17.363387509540054,19,Kharif
Morbi,2008,8,144.0,4.645161290322581,9.86400320051575,26,Kharif
Morbi,2008,9,203.1,6.77,16.792468549918443,11,Kharif
Morbi,2008,10,1.8,0.05806451612903226,0.22177194524764562,3,Rabi
Morbi,2008,11,6.1,0.2033333333333333,1.1137025335938378,1,Rabi
Morbi,2008,12,2.6,0.08387096774193549,0.46697378526961475,1,Rabi
Morbi,2009,1,0.0,0.0,0.0,0,Rabi
Morbi,2009,2,0.0,0.0,0.0,0,Summer
Morbi,2009,3,1.2,0.03870967741935484,0.2155263624321299,1,Summer
Morbi,2009,4,0.0,0.0,0.0,0,Summer
Morbi,2009,5,0.0,0.0,0.0,0,Summer
Morbi,2009,6,42.5,1.4166666666666667,4.96033114393296,9,Kharif
Morbi,2009,7,629.5,20.306451612903224,51.20239535727387,26,Kharif
Morbi,2009,8,96.8,3.1225806451612903,11.521739153369145,17,Kharif
Morbi,2009,9,8.3,0.27666666666666667,0.935758343890622,4,Kharif
Morbi,2009,10,0.4,0.012903225806451613,0.07184212081070997,1,Rabi
Morbi,2009,11,0.0,0.0,0.0,0,Rabi
Morbi,2009,12,0.3,0.00967741935483871,0.05388159060803247,1,Rabi
Morbi,2010,1,1.9,0.06129032258064516,0.26416840506873474,2,Rabi
Morbi,2010,2,0.2,0.0071428571428571435,0.03779644730092273,1,Summer
Morbi,2010,3,0.0,0.0,0.0,0,Summer
Morbi,2010,4,0.0,0.0,0.0,0,Summer
Morbi,2010,5,0.0,0.0,0.0,0,Summer
Morbi,2010,6,9.4,0.31333333333333335,0.6500574687238646,12,Kharif
Morbi,2010,7,332.09999999999997,10.71290322580645,15.074542379687328,28,Kharif
Morbi,2010,8,258.9,8.351612903225806,10.77171824633817,29,Kharif
Morbi,2010,9,103.9,3.4633333333333334,5.760656292432333,18,Kharif
Morbi,2010,10,2.1999999999999997,0.07096774193548386,0.2492569603001379,3,Rabi
Morbi,2010,11,80.4,2.68,6.240490696886828,13,Rabi
Morbi,2010,12,0.0,0.0,0.0,0,Rabi
Morbi,2011,1,0.0,0.0,0.0,0,Rabi
Morbi,2011,2,1.2,0.04285714285714286,0.2267786838055363,1,Summer
Morbi,2011,3,0.0,0.0,0.0,0,Summer
Morbi,2011,4,0.0,0.0,0.0,0,Summer
Morbi,2011,5,0.0,0.0,0.0,0,Summer
Morbi,2011,6,1.7,0.056666666666666664,0.09352607356658146,10,Kharif
Morbi,2011,7,198.6,6.406451612903226,8.903292854664164,25,Kharif
Morbi,2011,8,423.90000000000003,13.674193548387098,19.848828139077224,31,Kharif
Morbi,2011,9,206.5,6.883333333333334,14.339626391837106,19,Kharif
Morbi,2011,10,0.0,0.0,0.0,0,Rabi
Morbi,2011,11,0.0,0.0,0.0,0,Rabi
Morbi,2011,12,0.0,0.0,0.0,0,Rabi
Morbi,2012,1,0.0,0.0,0.0,0,Rabi
Morbi,2012,2,0.0,0.0,0.0,0,Summer
Morbi,2012,3,0.0,0.0,0.0,0,Summer
Morbi,2012,4,0.0,0.0,0.0,0,Summer
Morbi,2012,5,0.2,0.0064516129032258064,0.03592106040535498,1,Summer
Morbi,2012,6,30.2,1.0066666666666666,2.9392625551005294,10,Kharif
Morbi,2012,7,65.2,2.103225806451613,7.756179638239765,21,Kharif
Morbi,2012,8,34.9,1.1258064516129032,2.539812032669017,21,Kharif
Morbi,2012,9,190.8,6.36,8.658087707953799,19,Kharif
Morbi,2012,10,0.0,0.0,0.0,0,Rabi
Morbi,2012,11,0.0,0.0,0.0,0,Rabi
Morbi,2012,12,0.0,0.0,0.0,0,Rabi
Morbi,2013,1,0.1,0.0032258064516129032,0.01796053020267749,1,Rabi
Morbi,2013,2,0.0,0.0,0.0,0,Summer
Morbi,2013,3,0.0,0.0,0.0,0,Summer
Morbi,2013,4,4.2,0.14,0.3737969207083366,5,Summer
Morbi,2013,5,0.0,0.0,0.0,0,Summer
Morbi,2013,6,81.89999999999999,2.7299999999999995,6.1919942751466,24,Kharif
Morbi,2013,7,195.1,6.293548387096774,10.128505499624017,30,Kharif
Morbi,2013,8,111.4,3.5935483870967744,5.716988454531573,26,Kharif
Morbi,2013,9,485.09999999999997,16.169999999999998,46.77967544225546,17,Kharif
Morbi,2013,10,51.7,1.667741935483871,4.138146694417215,12,Rabi
Morbi,2013,11,0.0,0.0,0.0,0,Rabi
Morbi,2013,12,0.0,0.0,0.0,0,Rabi
Morbi,2014,1,0.0,0.0,0.0,0,Rabi
Morbi,2014,2,0.0,0.0,0.0,0,Summer
Morbi,2014,3,0.1,0.0032258064516129032,0.01796053020267749,1,Summer
Morbi,2014,4,0.8,0.02666666666666667,0.14605934866804432,1,Summer
Morbi,2014,5,1.7999999999999998,0.058064516129032254,0.16487205857550494,5,Summer
Morbi,2014,6,5.7,0.19,0.424548441653417,8,Kharif
Morbi,2014,7,111.3,3.5903225806451613,6.469433506302783,23,Kharif
Morbi,2014,8,127.1,4.1,7.926201275937084,26,Kharif
Morbi,2014,9,108.7,3.6233333333333335,8.212214760000363,18,Kharif
Morbi,2014,10,1.0,0.03225806451612903,0.08712862818535803,5,Rabi
Morbi,2014,11,1.3,0.043333333333333335,0.16954977569074403,3,Rabi
Morbi,2014,12,0.0,0.0,0.0,0,Rabi
Morbi,2015,1,3.5,0.11290322580645161,0.5408277208648925,3,Rabi
Morbi,2015,2,0.0,0.0,0.0,0,Summer
Morbi,2015,3,6.8,0.21935483870967742,0.8919713578505795,3,Summer
Morbi,2015,4,0.3,0.01,0.054772255750516606,1,Summer
Morbi,2015,5,0.0,0.0,0.0,0,Summer
Morbi,2015,6,43.6,1.4533333333333334,3.6259346793413942,18,Kharif
Morbi,2015,7,224.0,7.225806451612903,17.403926142146503,16,Kharif
Morbi,2015,8,31.6,1.0193548387096774,2.409345603386766,21,Kharif
Morbi,2015,9,68.80000000000001,2.293333333333334,7.106962750727618,8,Kharif
Morbi,2015,10,0.30000000000000004,0.009677419354838712,0.03962186862224294,2,Rabi
Morbi,2015,11,0.0,0.0,0.0,0,Rabi
Morbi,2015,12,0.0,0.0,0.0,0,Rabi
Morbi,2016,1,0.0,0.0,0.0,0,Rabi
Morbi,2016,2,0.0,0.0,0.0,0,Summer
Morbi,2016,3,0.0,0.0,0.0,0,Summer
Morbi,2016,4,0.0,0.0,0.0,0,Summer
Morbi,2016,5,0.0,0.0,0.0,0,Summer
Morbi,2016,6,30.0,1.0,3.2062439083762793,11,Kharif
Morbi,2016,7,89.3,2.8806451612903223,4.252169591697765,29,Kharif
Morbi,2016,8,209.4,6.754838709677419,9.473712356117405,30,Kharif
Morbi,2016,9,8.7,0.29,1.2416201873581036,7,Kharif
Morbi,2016,10,91.7,2.958064516129032,7.9676334501342945,8,Rabi
Morbi,2016,11,0.0,0.0,0.0,0,Rabi
Morbi,2016,12,0.0,0.0,0.0,0,Rabi
Morbi,2017,1,0.0,0.0,0.0,0,Rabi
Morbi,2017,2,0.0,0.0,0.0,0,Summer
Morbi,2017,3,0.0,0.0,0.0,0,Summer
Morbi,2017,4,0.0,0.0,0.0,0,Summer
Morbi,2017,5,3.6,0.11612903225806452,0.6465790872963897,1,Summer
Morbi,2017,6,162.4,5.413333333333333,15.409887854172105,22,Kharif
Morbi,2017,7,423.1,13.648387096774194,23.72154956950525,31,Kharif
Morbi,2017,8,205.3,6.622580645161291,15.20345815217532,30,Kharif
Morbi,2017,9,47.4,1.5799999999999998,4.25492817719682,11,Kharif
Morbi,2017,10,3.2,0.1032258064516129,0.556467352122741,2,Rabi
Morbi,2017,11,0.0,0.0,0.0,0,Rabi
Morbi,2017,12,14.5,0.46774193548387094,1.968144150678365,5,Rabi
Morbi,2018,1,0.0,0.0,0.0,0,Rabi
Morbi,2018,2,0.0,0.0,0.0,0,Summer
Morbi,2018,3,0.0,0.0,0.0,0,Summer
Morbi,2018,4,0.0,0.0,0.0,0,Summer
Morbi,2018,5,0.0,0.0,0.0,0,Summer
Morbi,2018,6,4.7,0.15666666666666668,0.2595531084228313,11,Kharif
Morbi,2018,7,225.2,7.264516129032257,16.18331544908926,29,Kharif
Morbi,2018,8,194.1,6.261290322580645,15.916085729419672,29,Kharif
Morbi,2018,9,29.3,0.9766666666666667,2.5720893604540493,14,Kharif
Morbi,2018,10,0.0,0.0,0.0,0,Rabi
Morbi,2018,11,0.0,0.0,0.0,0,Rabi
Morbi,2018,12,0.0,0.0,0.0,0,Rabi
Morbi,2019,1,0.0,0.0,0.0,0,Rabi
Morbi,2019,2,0.1,0.0035714285714285718,0.018898223650461364,1,Summer
Morbi,2019,3,1.0,0.03225806451612903,0.16204340318608787,2,Summer
Morbi,2019,4,0.9,0.030000000000000002,0.16431676725154984,1,Summer
Morbi,2019,5,0.0,0.0,0.0,0,Summer
Morbi,2019,6,30.3,1.01,2.4562867966884907,12,Kharif
Morbi,2019,7,171.0,5.516129032258065,12.010192803731158,22,Kharif
Morbi,2019,8,789.6999999999999,25.474193548387095,91.53497680392248,29,Kharif
Morbi,2019,9,418.6,13.953333333333335,17.27728693048075,30,Kharif
Morbi,2019,10,13.799999999999999,0.4451612903225806,0.9380258381933195,11,Rabi
Morbi,2019,11,10.7,0.35666666666666663,1.5298598839004232,9,Rabi
Morbi,2019,12,0.1,0.0032258064516129032,0.01796053020267749,1,Rabi
Morbi,2020,1,2.8,0.09032258064516129,0.5028948456749697,1,Rabi
Morbi,2020,2,0.0,0.0,0.0,0,Summer
Morbi,2020,3,0.9,0.02903225806451613,0.08638498475659905,4,Summer
Morbi,2020,4,0.0,0.0,0.0,0,Summer
Morbi,2020,5,0.2,0.0064516129032258064,0.03592106040535498,1,Summer
Morbi,2020,6,69.4,2.3133333333333335,5.126787885507699,25,Kharif
Morbi,2020,7,203.0,6.548387096774194,13.410465340366128,29,Kharif
Morbi,2020,8,947.8,30.574193548387097,81.1795539436786,30,Kharif
Morbi,2020,9,70.89999999999999,2.363333333333333,7.032166651615415,23,Kharif
Morbi,2020,10,58.4,1.8838709677419354,7.179419511083681,6,Rabi
Morbi,2020,11,0.0,0.0,0.0,0,Rabi
Morbi,2020,12,0.0,0.0,0.0,0,Rabi
Morbi,2021,1,0.0,0.0,0.0,0,Rabi
Morbi,2021,2,0.0,0.0,0.0,0,Summer
Morbi,2021,3,0.0,0.0,0.0,0,Summer
Morbi,2021,4,0.0,0.0,0.0,0,Summer
Morbi,2021,5,73.5,2.370967741935484,10.662838694843792,4,Summer
Morbi,2021,6,53.800000000000004,1.7933333333333334,5.5603853335422055,15,Kharif
Morbi,2021,7,226.2,7.296774193548386,20.026374008141826,26,Kharif
Morbi,2021,8,40.8,1.3161290322580643,3.1958407109025893,22,Kharif
Morbi,2021,9,563.1,18.77,18.771257375260614,30,Kharif
Morbi,2021,10,9.9,0.31935483870967746,0.6379233782823294,9,Rabi
Morbi,2021,11,13.5,0.45,2.118677206052936,2,Rabi
Morbi,2021,12,0.30000000000000004,0.009677419354838712,0.03962186862224294,2,Rabi
Morbi,2022,1,4.9,0.15806451612903227,0.640715326047581,4,Rabi
Morbi,2022,2,0.0,0.0,0.0,0,Summer
Morbi,2022,3,0.0,0.0,0.0,0,Summer
Morbi,2022,4,0.0,0.0,0.0,0,Summer
Morbi,2022,5,0.7,0.02258064516129032,0.09204954252775997,3,Summer
Morbi,2022,6,20.8,0.6933333333333334,0.9191200189286503,22,Kharif
Morbi,2022,7,402.4,12.980645161290322,16.08919760491158,31,Kharif
Morbi,2022,8,299.6,9.66451612903226,15.313709508957364,30,Kharif
Morbi,2022,9,108.10000000000001,3.6033333333333335,6.719014877163188,25,Kharif
Morbi,2022,10,0.7,0.02258064516129032,0.0956022224963236,2,Rabi
Morbi,2022,11,0.0,0.0,0.0,0,Rabi
Morbi,2022,12,0.0,0.0,0.0,0,Rabi
Morbi,2023,1,9.7,0.3129032258064516,1.5668954305640757,2,Rabi
Morbi,2023,2,0.0,0.0,0.0,0,Summer
Morbi,2023,3,2.6,0.08387096774193549,0.3034213508127473,3,Summer
Morbi,2023,4,1.4000000000000001,0.04666666666666667,0.20633640649114293,2,Summer
Morbi,2023,5,9.1,0.29354838709677417,1.050376276665008,6,Summer
Morbi,2023,6,150.70000000000002,5.023333333333334,15.882188751561602,20,Kharif
Morbi,2023,7,278.1,8.970967741935485,12.800786266173578,31,Kharif
Morbi,2023,8,20.8,0.6709677419354839,0.6419727659784834,27,Kharif
Morbi,2023,9,156.8,5.2266666666666675,15.55490682828996,18,Kharif
Morbi,2023,10,0.3,0.00967741935483871,0.05388159060803247,1,Rabi
Morbi,2023,11,10.799999999999999,0.36,1.9343715008881506,2,Rabi
Morbi,2023,12,0.5,0.016129032258064516,0.0637535577754862,2,Rabi
Morbi,2024,1,0.0,0.0,0.0,0,Rabi
Morbi,2024,2,0.1,0.003448275862068966,0.018569533817705187,1,Summer
Morbi,2024,3,1.4,0.04516129032258064,0.25144742283748484,1,Summer
Morbi,2024,4,0.0,0.0,0.0,0,Summer
Morbi,2024,5,1.0,0.03225806451612903,0.07910792954014807,6,Summer
Morbi,2024,6,111.6,3.7199999999999998,8.713699083864324,20,Kharif
Morbi,2024,7,318.5,10.274193548387096,13.835822291957344,31,Kharif
Morbi,2024,8,551.0,17.774193548387096,53.470278147409054,30,Kharif
Morbi,2024,9,120.3,4.01,8.084226873234758,25,Kharif
Morbi,2024,10,50.699999999999996,1.6354838709677417,3.2493638748834903,13,Rabi
Morbi,2024,11,0.0,0.0,0.0,0,Rabi
Morbi,2024,12,0.0,0.0,0.0,0,Rabi
Morbi,2025,1,0.0,0.0,0.0,0,Rabi
Morbi,2025,2,0.0,0.0,0.0,0,Summer
Morbi,2025,3,0.0,0.0,0.0,0,Summer
Morbi,2025,4,0.0,0.0,0.0,0,Summer
Morbi,2025,5,36.0,1.1612903225806452,2.7669089154210624,9,Summer
Morbi,2025,6,141.7,4.723333333333333,10.822221179793354,16,Kharif
Morbi,2025,7,133.3,4.300000000000001,6.04858110083128,26,Kharif
Morbi,2025,8,170.3,5.493548387096775,8.076795382818236,30,Kharif
Morbi,2025,9,200.3,6.676666666666667,16.600284237976442,26,Kharif
Morbi,2025,10,105.2,3.393548387096774,8.547667731955542,13,Rabi
Morbi,2025,11,11.5,0.38333333333333336,1.3334123539802407,3,Rabi
Morbi,2025,12,0.4,0.012903225806451613,0.07184212081070997,1,Rabi
Morbi,2026,1,0.0,0.0,0.0,0,Rabi
Narmada,2003,1,0.0,0.0,0.0,0,Rabi
Narmada,2003,2,11.9,0.425,1.6249501416852652,3,Summer
Narmada,2003,3,0.0,0.0,0.0,0,Summer
Narmada,2003,4,0.3,0.01,0.054772255750516606,1,Summer
Narmada,2003,5,1.2,0.03870967741935484,0.2155263624321299,1,Summer
Narmada,2003,6,257.3,8.576666666666666,15.783747278796614,23,Kharif
Narmada,2003,7,445.5,14.370967741935484,12.319745493810254,31,Kharif
Narmada,2003,8,385.20000000000005,12.425806451612905,22.73612350045533,31,Kharif
Narmada,2003,9,234.1,7.803333333333333,10.08694900502055,30,Kharif
Narmada,2003,10,15.5,0.5,2.6554346787924072,3,Rabi
Narmada,2003,11,0.0,0.0,0.0,0,Rabi
Narmada,2003,12,0.0,0.0,0.0,0,Rabi
Narmada,2004,1,0.0,0.0,0.0,0,Rabi
Narmada,2004,2,0.0,0.0,0.0,0,Summer
Narmada,2004,3,0.0,0.0,0.0,0,Summer
Narmada,2004,4,0.0,0.0,0.0,0,Summer
Narmada,2004,5,16.5,0.532258064516129,1.1335452047372419,13,Summer
Narmada,2004,6,240.7,8.023333333333333,12.208326252400754,24,Kharif
