district,year,month,monthly_rain_sum,monthly_rain_mean
junagadh,2003,11,0.0,0.0
junagadh,2003,12,0.0,0.0
junagadh,2004,1,0.0,0.0
junagadh,2004,2,0.0,0.0
junagadh,2004,3,0.0,0.0
junagadh,2004,4,0.1,0.0033333333333333
junagadh,2004,5,34.2,1.1032258064516127
junagadh,2004,6,393.9,13.13
junagadh,2004,7,185.6,5.987096774193549
junagadh,2004,8,316.1,10.196774193548388
junagadh,2004,9,107.2,3.5733333333333333
junagadh,2004,10,32.1,1.035483870967742
junagadh,2004,11,0.0,0.0
junagadh,2004,12,0.3,0.0096774193548387
junagadh,2005,1,0.2,0.0064516129032258
junagadh,2005,2,0.0,0.0
junagadh,2005,3,0.2,0.0064516129032258
junagadh,2005,4,0.0,0.0
junagadh,2005,5,4.7,0.1516129032258064
junagadh,2005,6,339.1,11.303333333333336
junagadh,2005,7,167.0,5.387096774193548
junagadh,2005,8,162.5,5.241935483870968
junagadh,2005,9,269.90000000000003,8.996666666666668
junagadh,2005,10,3.6,0.1161290322580645
junagadh,2005,11,0.0,0.0
junagadh,2005,12,0.0,0.0
junagadh,2006,1,0.0,0.0
junagadh,2006,2,0.0,0.0
junagadh,2006,3,1.3,0.0419354838709677
junagadh,2006,4,0.0,0.0
junagadh,2006,5,0.0,0.0
junagadh,2006,6,96.5,3.216666666666667
junagadh,2006,7,410.6,13.24516129032258
junagadh,2006,8,299.6,9.66451612903226
junagadh,2006,9,158.5,5.283333333333333
junagadh,2006,10,0.2,0.0064516129032258
junagadh,2006,11,0.0,0.0
junagadh,2006,12,0.0,0.0
junagadh,2007,1,0.0,0.0
junagadh,2007,2,0.9,0.0321428571428571
junagadh,2007,3,0.0,0.0
junagadh,2007,4,1.6,0.0533333333333333
junagadh,2007,5,1.8,0.0580645161290322
junagadh,2007,6,301.0,10.033333333333331
junagadh,2007,7,161.0,5.193548387096774
junagadh,2007,8,421.9,13.609677419354838
junagadh,2007,9,249.1,8.303333333333333
junagadh,2007,10,6.6,0.2129032258064516
junagadh,2007,11,33.4,1.1133333333333333
junagadh,2007,12,0.0,0.0
junagadh,2008,1,0.0,0.0
junagadh,2008,2,0.1,0.0034482758620689
junagadh,2008,3,0.3,0.0096774193548387
junagadh,2008,4,1.4,0.0466666666666666
junagadh,2008,5,0.0,0.0
junagadh,2008,6,273.0,9.1
junagadh,2008,7,223.9,7.22258064516129
junagadh,2008,8,143.6,4.632258064516129
junagadh,2008,9,449.8,14.993333333333334
junagadh,2008,10,15.2,0.4903225806451612
junagadh,2008,11,3.7,0.1233333333333333
junagadh,2008,12,4.8,0.1548387096774193
junagadh,2009,1,0.0,0.0
junagadh,2009,2,0.0,0.0
junagadh,2009,3,0.5,0.0161290322580645
junagadh,2009,4,0.7,0.0233333333333333
junagadh,2009,5,0.1,0.0032258064516129
junagadh,2009,6,103.6,3.453333333333333
junagadh,2009,7,388.2,12.52258064516129
junagadh,2009,8,101.1,3.261290322580645
junagadh,2009,9,19.1,0.6366666666666666
junagadh,2009,10,0.0,0.0
junagadh,2009,11,1.5,0.05
junagadh,2009,12,0.0,0.0
junagadh,2010,1,0.5,0.0161290322580645
junagadh,2010,2,0.2,0.0071428571428571
junagadh,2010,3,0.0,0.0
junagadh,2010,4,0.1,0.0033333333333333
junagadh,2010,5,0.0,0.0
junagadh,2010,6,35.2,1.1733333333333331
junagadh,2010,7,418.4,13.496774193548386
junagadh,2010,8,438.6,14.148387096774194
junagadh,2010,9,190.1,6.336666666666667
junagadh,2010,10,36.1,1.164516129032258
junagadh,2010,11,86.9,2.896666666666667
junagadh,2010,12,0.0,0.0
junagadh,2011,1,0.0,0.0
junagadh,2011,2,0.3,0.0107142857142857
junagadh,2011,3,0.0,0.0
junagadh,2011,4,1.7,0.0566666666666666
junagadh,2011,5,2.8000000000000003,0.0903225806451613
junagadh,2011,6,94.7,3.1566666666666667
junagadh,2011,7,293.5,9.46774193548387
junagadh,2011,8,200.1,6.45483870967742
junagadh,2011,9,237.4,7.913333333333333
junagadh,2011,10,3.3000000000000003,0.1064516129032258
junagadh,2011,11,0.0,0.0
junagadh,2011,12,0.0,0.0
junagadh,2012,1,0.0,0.0
junagadh,2012,2,0.0,0.0
junagadh,2012,3,0.0,0.0
junagadh,2012,4,0.9,0.03
junagadh,2012,5,0.3,0.0096774193548387
junagadh,2012,6,65.4,2.18
junagadh,2012,7,155.4,5.012903225806451
junagadh,2012,8,133.6,4.309677419354839
junagadh,2012,9,240.9,8.03
junagadh,2012,10,0.1,0.0032258064516129
junagadh,2012,11,0.0,0.0
junagadh,2012,12,0.0,0.0
junagadh,2013,1,0.0,0.0
junagadh,2013,2,0.0,0.0
junagadh,2013,3,0.0,0.0
junagadh,2013,4,1.4,0.0466666666666666
junagadh,2013,5,1.2,0.0387096774193548
junagadh,2013,6,182.2,6.073333333333333
junagadh,2013,7,339.3,10.94516129032258
junagadh,2013,8,193.1,6.229032258064516
junagadh,2013,9,334.1,11.136666666666668
junagadh,2013,10,83.7,2.7
junagadh,2013,11,0.0,0.0
junagadh,2013,12,0.0,0.0
junagadh,2014,1,0.0,0.0
junagadh,2014,2,0.0,0.0
junagadh,2014,3,15.3,0.4935483870967742
junagadh,2014,4,1.6,0.0533333333333333
junagadh,2014,5,0.3,0.0096774193548387
junagadh,2014,6,31.8,1.06
junagadh,2014,7,300.6,9.696774193548388
junagadh,2014,8,183.6,5.922580645161291
junagadh,2014,9,185.8,6.1933333333333325
junagadh,2014,10,10.1,0.3258064516129032
junagadh,2014,11,22.8,0.76
junagadh,2014,12,0.0,0.0
junagadh,2015,1,1.1,0.0354838709677419
junagadh,2015,2,0.0,0.0
junagadh,2015,3,8.7,0.2806451612903226
junagadh,2015,4,2.2,0.0733333333333333
junagadh,2015,5,0.9,0.0290322580645161
junagadh,2015,6,139.7,4.656666666666666
junagadh,2015,7,147.0,4.741935483870968
junagadh,2015,8,62.3,2.009677419354839
junagadh,2015,9,142.9,4.763333333333334
junagadh,2015,10,7.5,0.2419354838709677
junagadh,2015,11,0.1,0.0033333333333333
junagadh,2015,12,0.0,0.0
junagadh,2016,1,0.0,0.0
junagadh,2016,2,0.0,0.0
junagadh,2016,3,1.0,0.032258064516129
junagadh,2016,4,0.0,0.0
junagadh,2016,5,3.8,0.1225806451612903
junagadh,2016,6,144.5,4.816666666666666
junagadh,2016,7,158.8,5.122580645161291
junagadh,2016,8,223.9,7.22258064516129
junagadh,2016,9,93.2,3.106666666666667
junagadh,2016,10,135.9,4.383870967741935
junagadh,2016,11,0.0,0.0
junagadh,2016,12,0.0,0.0
junagadh,2017,1,0.0,0.0
junagadh,2017,2,0.0,0.0
junagadh,2017,3,0.1,0.0032258064516129
junagadh,2017,4,1.2,0.04
junagadh,2017,5,5.6,0.1806451612903225
junagadh,2017,6,239.1,7.97
junagadh,2017,7,232.7,7.506451612903225
junagadh,2017,8,377.0,12.161290322580646
junagadh,2017,9,95.9,3.1966666666666668
junagadh,2017,10,29.5,0.9516129032258064
junagadh,2017,11,0.0,0.0
junagadh,2017,12,18.3,0.5903225806451613
junagadh,2018,1,0.0,0.0
junagadh,2018,2,0.3,0.0107142857142857
junagadh,2018,3,0.0,0.0
junagadh,2018,4,0.4,0.0133333333333333
junagadh,2018,5,1.6,0.0516129032258064
junagadh,2018,6,28.0,0.9333333333333332
junagadh,2018,7,346.9,11.19032258064516
junagadh,2018,8,122.4,3.948387096774194
junagadh,2018,9,25.2,0.84
junagadh,2018,10,0.2,0.0064516129032258
junagadh,2018,11,0.0,0.0
junagadh,2018,12,0.0,0.0
junagadh,2019,1,0.0,0.0
junagadh,2019,2,0.0,0.0
junagadh,2019,3,0.2,0.0064516129032258
junagadh,2019,4,0.0,0.0
junagadh,2019,5,0.0,0.0
junagadh,2019,6,152.5,5.083333333333333
junagadh,2019,7,180.5,5.82258064516129
junagadh,2019,8,475.5,15.338709677419354
junagadh,2019,9,703.4,23.446666666666665
junagadh,2019,10,36.7,1.1838709677419357
junagadh,2019,11,32.900000000000006,1.096666666666667
junagadh,2019,12,10.8,0.3483870967741935
junagadh,2020,1,1.1,0.0354838709677419
junagadh,2020,2,0.0,0.0
junagadh,2020,3,0.5,0.0161290322580645
junagadh,2020,4,0.0,0.0
junagadh,2020,5,1.1,0.0354838709677419
junagadh,2020,6,150.3,5.010000000000001
junagadh,2020,7,626.4,20.206451612903223
junagadh,2020,8,571.2,18.425806451612903
junagadh,2020,9,108.1,3.603333333333333
junagadh,2020,10,17.400000000000002,0.5612903225806453
junagadh,2020,11,0.0,0.0
junagadh,2020,12,2.5,0.0806451612903225
junagadh,2021,1,0.0,0.0
junagadh,2021,2,0.0,0.0
junagadh,2021,3,0.0,0.0
junagadh,2021,4,0.0,0.0
junagadh,2021,5,61.9,1.9967741935483871
junagadh,2021,6,48.2,1.6066666666666665
junagadh,2021,7,163.5,5.274193548387097
junagadh,2021,8,75.5,2.435483870967742
junagadh,2021,9,700.0,23.33333333333333
junagadh,2021,10,41.5,1.3387096774193548
junagadh,2021,11,4.2,0.14
junagadh,2021,12,24.8,0.8
junagadh,2022,1,18.5,0.5967741935483871
junagadh,2022,2,0.0,0.0
junagadh,2022,3,0.0,0.0
junagadh,2022,4,0.2,0.0066666666666666
junagadh,2022,5,0.8,0.0258064516129032
junagadh,2022,6,92.9,3.0966666666666667
junagadh,2022,7,267.6,8.63225806451613
junagadh,2022,8,223.6,7.212903225806452
junagadh,2022,9,237.2,7.906666666666666
junagadh,2022,10,11.6,0.3741935483870968
junagadh,2022,11,0.0,0.0
junagadh,2022,12,6.6,0.2129032258064516
junagadh,2023,1,0.7,0.0225806451612903
junagadh,2023,2,0.0,0.0
junagadh,2023,3,8.7,0.2806451612903226
junagadh,2023,4,2.7,0.09
junagadh,2023,5,18.5,0.5967741935483871
junagadh,2023,6,243.1,8.103333333333333
junagadh,2023,7,539.6,17.406451612903226
junagadh,2023,8,33.3,1.0741935483870966
junagadh,2023,9,78.4,2.6133333333333337
junagadh,2023,10,0.3,0.0096774193548387
junagadh,2023,11,23.200000000000003,0.7733333333333334
junagadh,2023,12,1.0,0.032258064516129
junagadh,2024,1,0.1,0.0032258064516129
junagadh,2024,2,0.2,0.0068965517241379
junagadh,2024,3,0.9,0.0290322580645161
junagadh,2024,4,0.9,0.03
junagadh,2024,5,1.7999999999999998,0.0580645161290322
junagadh,2024,6,270.8,9.026666666666667
junagadh,2024,7,498.2,16.070967741935483
junagadh,2024,8,321.0,10.35483870967742
junagadh,2024,9,157.6,5.253333333333333
junagadh,2024,10,139.8,4.509677419354839
junagadh,2024,11,0.0,0.0
junagadh,2024,12,0.0,0.0
junagadh,2025,1,0.0,0.0
junagadh,2025,2,0.0,0.0
junagadh,2025,3,0.0,0.0
junagadh,2025,4,0.0,0.0
junagadh,2025,5,104.5,3.370967741935484
junagadh,2025,6,275.5,9.183333333333334
junagadh,2025,7,133.1,4.293548387096774
junagadh,2025,8,198.1,6.390322580645161
junagadh,2025,9,180.6,6.02
junagadh,2025,10,227.6,7.341935483870968
junagadh,2025,11,4.7,0.1566666666666666
junagadh,2025,12,2.0,0.064516129032258
junagadh,2026,1,0.2,0.0066666666666666
kachchh,2003,1,3.6,0.1161290322580645
kachchh,2003,2,10.6,0.3785714285714285
kachchh,2003,3,0.0,0.0
kachchh,2003,4,0.0,0.0
kachchh,2003,5,0.0,0.0
kachchh,2003,6,13.0,0.4333333333333333
kachchh,2003,7,492.6,15.890322580645162
kachchh,2003,8,85.19999999999999,2.748387096774193
kachchh,2003,9,0.7000000000000001,0.0233333333333333
kachchh,2003,10,0.0,0.0
kachchh,2003,11,0.0,0.0
kachchh,2003,12,0.0,0.0
kachchh,2004,1,0.3,0.0096774193548387
kachchh,2004,2,0.0,0.0
kachchh,2004,3,0.0,0.0
kachchh,2004,4,0.0,0.0
kachchh,2004,5,10.5,0.3387096774193548
kachchh,2004,6,24.5,0.8166666666666667
kachchh,2004,7,12.7,0.4096774193548387
kachchh,2004,8,113.3,3.65483870967742
kachchh,2004,9,17.7,0.59
kachchh,2004,10,14.8,0.4774193548387096
kachchh,2004,11,0.0,0.0
kachchh,2004,12,0.0,0.0
kachchh,2005,1,0.0,0.0
kachchh,2005,2,0.0,0.0
kachchh,2005,3,0.0,0.0
kachchh,2005,4,0.4,0.0133333333333333
kachchh,2005,5,3.1,0.1
kachchh,2005,6,14.4,0.48
kachchh,2005,7,120.6,3.890322580645161
kachchh,2005,8,71.5,2.306451612903226
kachchh,2005,9,84.60000000000001,2.8200000000000003
kachchh,2005,10,0.0,0.0
kachchh,2005,11,0.0,0.0
kachchh,2005,12,0.0,0.0
kachchh,2006,1,0.0,0.0
kachchh,2006,2,0.0,0.0
kachchh,2006,3,13.4,0.432258064516129
kachchh,2006,4,0.0,0.0
kachchh,2006,5,0.0,0.0
kachchh,2006,6,13.1,0.4366666666666666
kachchh,2006,7,149.9,4.835483870967742
kachchh,2006,8,325.6,10.503225806451612
kachchh,2006,9,24.5,0.8166666666666667
kachchh,2006,10,0.0,0.0
kachchh,2006,11,0.0,0.0
kachchh,2006,12,0.0,0.0
kachchh,2007,1,0.0,0.0
kachchh,2007,2,1.5,0.0535714285714285
kachchh,2007,3,0.0,0.0
kachchh,2007,4,0.0,0.0
kachchh,2007,5,0.1,0.0032258064516129
kachchh,2007,6,63.8,2.126666666666667
kachchh,2007,7,80.10000000000001,2.583870967741936
kachchh,2007,8,272.2,8.780645161290321
kachchh,2007,9,36.5,1.2166666666666666
kachchh,2007,10,0.0,0.0
kachchh,2007,11,0.0,0.0
kachchh,2007,12,0.3,0.0096774193548387
kachchh,2008,1,0.1,0.0032258064516129
kachchh,2008,2,0.5,0.0172413793103448
kachchh,2008,3,1.4,0.0451612903225806
kachchh,2008,4,8.899999999999999,0.2966666666666666
kachchh,2008,5,1.1,0.0354838709677419
kachchh,2008,6,40.8,1.36
kachchh,2008,7,43.1,1.3903225806451611
kachchh,2008,8,85.2,2.7483870967741937
kachchh,2008,9,56.4,1.88
kachchh,2008,10,0.0,0.0
kachchh,2008,11,2.2,0.0733333333333333
kachchh,2008,12,0.9,0.0290322580645161
kachchh,2009,1,0.0,0.0
kachchh,2009,2,0.2,0.0071428571428571
kachchh,2009,3,0.7999999999999999,0.0258064516129032
kachchh,2009,4,0.6,0.02
kachchh,2009,5,0.0,0.0
kachchh,2009,6,12.9,0.43
kachchh,2009,7,260.6,8.406451612903227
kachchh,2009,8,140.8,4.541935483870968
kachchh,2009,9,1.9,0.0633333333333333
kachchh,2009,10,0.5,0.0161290322580645
kachchh,2009,11,0.0,0.0
kachchh,2009,12,0.0,0.0
kachchh,2010,1,3.7,0.1193548387096774
kachchh,2010,2,0.2,0.0071428571428571
kachchh,2010,3,0.0,0.0
kachchh,2010,4,0.0,0.0
kachchh,2010,5,0.0,0.0
kachchh,2010,6,9.8,0.3266666666666667
kachchh,2010,7,271.40000000000003,8.75483870967742
kachchh,2010,8,162.9,5.254838709677419
kachchh,2010,9,55.8,1.86
kachchh,2010,10,0.0,0.0
kachchh,2010,11,44.7,1.49
kachchh,2010,12,0.0,0.0
kachchh,2011,1,0.0,0.0
kachchh,2011,2,7.2,0.2571428571428572
kachchh,2011,3,0.0,0.0
kachchh,2011,4,0.0,0.0
kachchh,2011,5,0.0,0.0
kachchh,2011,6,0.5,0.0166666666666666
kachchh,2011,7,48.6,1.567741935483871
kachchh,2011,8,482.9,15.57741935483871
kachchh,2011,9,319.4,10.646666666666668
kachchh,2011,10,0.0,0.0
kachchh,2011,11,0.0,0.0
kachchh,2011,12,0.0,0.0
kachchh,2012,1,0.0,0.0
kachchh,2012,2,0.0,0.0
kachchh,2012,3,0.0,0.0
kachchh,2012,4,4.0,0.1333333333333333
kachchh,2012,5,0.3,0.0096774193548387
kachchh,2012,6,3.1,0.1033333333333333
kachchh,2012,7,8.399999999999999,0.2709677419354838
kachchh,2012,8,23.9,0.7709677419354838
kachchh,2012,9,213.1,7.1033333333333335
kachchh,2012,10,0.0,0.0
kachchh,2012,11,0.0,0.0
kachchh,2012,12,0.0,0.0
kachchh,2013,1,2.3,0.0741935483870967
kachchh,2013,2,0.2,0.0071428571428571
kachchh,2013,3,1.8,0.0580645161290322
kachchh,2013,4,4.6,0.1533333333333333
kachchh,2013,5,0.0,0.0
kachchh,2013,6,42.4,1.413333333333333
kachchh,2013,7,104.5,3.370967741935484
kachchh,2013,8,73.0,2.3548387096774195
kachchh,2013,9,185.7,6.19
kachchh,2013,10,28.6,0.9225806451612903
kachchh,2013,11,0.0,0.0
kachchh,2013,12,0.0,0.0
kachchh,2014,1,0.0,0.0
kachchh,2014,2,0.0,0.0
kachchh,2014,3,0.0,0.0
kachchh,2014,4,1.2999999999999998,0.0433333333333333
kachchh,2014,5,5.7,0.1838709677419354
kachchh,2014,6,2.5,0.0833333333333333
kachchh,2014,7,43.3,1.396774193548387
kachchh,2014,8,86.2,2.7806451612903227
kachchh,2014,9,48.6,1.62
kachchh,2014,10,0.0,0.0
kachchh,2014,11,0.0,0.0
kachchh,2014,12,0.0,0.0
kachchh,2015,1,0.1,0.0032258064516129
kachchh,2015,2,0.0,0.0
kachchh,2015,3,3.4,0.1096774193548387
kachchh,2015,4,2.1,0.07
kachchh,2015,5,2.5,0.0806451612903225
kachchh,2015,6,21.4,0.7133333333333333
kachchh,2015,7,295.7,9.538709677419355
kachchh,2015,8,4.9,0.1580645161290322
kachchh,2015,9,86.60000000000001,2.886666666666667
kachchh,2015,10,0.3,0.0096774193548387
kachchh,2015,11,0.0,0.0
kachchh,2015,12,0.0,0.0
kachchh,2016,1,0.0,0.0
kachchh,2016,2,0.0,0.0
kachchh,2016,3,0.0,0.0
kachchh,2016,4,0.0,0.0
kachchh,2016,5,1.1,0.0354838709677419
kachchh,2016,6,10.1,0.3366666666666666
kachchh,2016,7,39.0,1.2580645161290325
kachchh,2016,8,167.6,5.406451612903226
kachchh,2016,9,0.2,0.0066666666666666
kachchh,2016,10,43.2,1.3935483870967742
kachchh,2016,11,0.0,0.0
kachchh,2016,12,0.0,0.0
kachchh,2017,1,0.3,0.0096774193548387
kachchh,2017,2,0.1,0.0035714285714285
kachchh,2017,3,0.0,0.0
kachchh,2017,4,0.0,0.0
kachchh,2017,5,0.5,0.0161290322580645
kachchh,2017,6,130.1,4.336666666666667
kachchh,2017,7,526.6999999999999,16.99032258064516
kachchh,2017,8,97.1,3.1322580645161286
kachchh,2017,9,6.6,0.22
kachchh,2017,10,0.0,0.0
kachchh,2017,11,0.0,0.0
kachchh,2017,12,0.3,0.0096774193548387
kachchh,2018,1,0.0,0.0
kachchh,2018,2,0.0,0.0
kachchh,2018,3,0.0,0.0
kachchh,2018,4,0.0,0.0
kachchh,2018,5,0.0,0.0
kachchh,2018,6,7.1,0.2366666666666666
kachchh,2018,7,61.3,1.9774193548387096
kachchh,2018,8,83.3,2.6870967741935483
kachchh,2018,9,19.6,0.6533333333333334
kachchh,2018,10,0.0,0.0
kachchh,2018,11,0.0,0.0
kachchh,2018,12,0.0,0.0
kachchh,2019,1,0.0,0.0
kachchh,2019,2,0.2,0.0071428571428571
kachchh,2019,3,0.2,0.0064516129032258
kachchh,2019,4,0.1,0.0033333333333333
kachchh,2019,5,0.2,0.0064516129032258
kachchh,2019,6,38.1,1.27
kachchh,2019,7,75.5,2.435483870967742
kachchh,2019,8,427.1,13.777419354838708
kachchh,2019,9,123.3,4.11
kachchh,2019,10,9.7,0.3129032258064516
kachchh,2019,11,12.2,0.4066666666666666
kachchh,2019,12,0.5,0.0161290322580645
kachchh,2020,1,1.8,0.0580645161290322
kachchh,2020,2,0.0,0.0
kachchh,2020,3,10.2,0.3290322580645161
kachchh,2020,4,0.0,0.0
kachchh,2020,5,0.0,0.0
kachchh,2020,6,12.7,0.4233333333333334
kachchh,2020,7,122.7,3.958064516129032
kachchh,2020,8,311.2,10.038709677419355
kachchh,2020,9,21.1,0.7033333333333333
kachchh,2020,10,33.8,1.0903225806451613
kachchh,2020,11,0.0,0.0
kachchh,2020,12,0.0,0.0
kachchh,2021,1,0.0,0.0
kachchh,2021,2,0.0,0.0
kachchh,2021,3,0.0,0.0
kachchh,2021,4,0.0,0.0
kachchh,2021,5,18.6,0.6000000000000001
kachchh,2021,6,10.8,0.36
kachchh,2021,7,43.9,1.4161290322580644
kachchh,2021,8,9.2,0.2967741935483871
kachchh,2021,9,326.8,10.893333333333334
kachchh,2021,10,0.9,0.0290322580645161
kachchh,2021,11,8.2,0.2733333333333333
kachchh,2021,12,2.5,0.0806451612903225
kachchh,2022,1,8.0,0.2580645161290322
kachchh,2022,2,0.0,0.0
kachchh,2022,3,0.0,0.0
kachchh,2022,4,0.0,0.0
kachchh,2022,5,0.6000000000000001,0.0193548387096774
kachchh,2022,6,9.2,0.3066666666666666
kachchh,2022,7,247.0,7.967741935483871
kachchh,2022,8,373.9,12.061290322580644
kachchh,2022,9,67.2,2.24
kachchh,2022,10,0.2,0.0064516129032258
kachchh,2022,11,0.0,0.0
kachchh,2022,12,0.0,0.0
kachchh,2023,1,0.0,0.0
kachchh,2023,2,0.0,0.0
kachchh,2023,3,1.2,0.0387096774193548
kachchh,2023,4,16.0,0.5333333333333333
kachchh,2023,5,0.7,0.0225806451612903
kachchh,2023,6,229.7,7.656666666666666
kachchh,2023,7,154.5,4.983870967741935
kachchh,2023,8,4.1,0.132258064516129
kachchh,2023,9,153.3,5.11
kachchh,2023,10,0.0,0.0
kachchh,2023,11,12.5,0.4166666666666667
kachchh,2023,12,0.0,0.0
kachchh,2024,1,0.0,0.0
kachchh,2024,2,0.4,0.0137931034482758
kachchh,2024,3,2.1,0.0677419354838709
kachchh,2024,4,0.0,0.0
kachchh,2024,5,0.7,0.0225806451612903
kachchh,2024,6,45.5,1.5166666666666666
kachchh,2024,7,173.1,5.583870967741936
kachchh,2024,8,204.6,6.6
kachchh,2024,9,41.5,1.3833333333333333
kachchh,2024,10,25.8,0.832258064516129
kachchh,2024,11,0.0,0.0
kachchh,2024,12,0.0,0.0
kachchh,2025,1,0.0,0.0
kachchh,2025,2,0.0,0.0
kachchh,2025,3,0.0,0.0
kachchh,2025,4,0.0,0.0
kachchh,2025,5,14.4,0.4645161290322581
kachchh,2025,6,78.2,2.606666666666667
kachchh,2025,7,110.7,3.570967741935484
kachchh,2025,8,144.79999999999998,4.670967741935483
kachchh,2025,9,141.29999999999998,4.709999999999999
kachchh,2025,10,32.7,1.0548387096774194
kachchh,2025,11,0.6000000000000001,0.02
kachchh,2025,12,0.6,0.0193548387096774
kachchh,2026,1,0.1,0.0033333333333333
kheda,2003,1,0.2,0.0064516129032258
kheda,2003,2,28.4,1.0142857142857142
kheda,2003,3,0.0,0.0
kheda,2003,4,0.1,0.0033333333333333
kheda,2003,5,0.0,0.0
kheda,2003,6,116.2,3.873333333333333
kheda,2003,7,483.9,15.609677419354838
kheda,2003,8,270.2,8.716129032258063
kheda,2003,9,38.4,1.28
kheda,2003,10,0.1,0.0032258064516129
kheda,2003,11,0.0,0.0
kheda,2003,12,0.0,0.0
kheda,2004,1,0.1,0.0032258064516129
kheda,2004,2,0.0,0.0
kheda,2004,3,0.0,0.0
kheda,2004,4,0.0,0.0
kheda,2004,5,6.2,0.2
kheda,2004,6,105.6,3.5200000000000005
kheda,2004,7,312.3,10.074193548387097
kheda,2004,8,462.9,14.932258064516128
kheda,2004,9,16.7,0.5566666666666666
kheda,2004,10,38.4,1.238709677419355
kheda,2004,11,0.4,0.0133333333333333
kheda,2004,12,0.4,0.0129032258064516
kheda,2005,1,0.0,0.0
kheda,2005,2,0.0,0.0
kheda,2005,3,0.7,0.0225806451612903
kheda,2005,4,0.0,0.0
kheda,2005,5,1.7000000000000002,0.0548387096774193
kheda,2005,6,90.4,3.0133333333333336
kheda,2005,7,296.3,9.558064516129033
kheda,2005,8,263.20000000000005,8.490322580645163
kheda,2005,9,329.5,10.983333333333333
kheda,2005,10,0.1,0.0032258064516129
kheda,2005,11,0.0,0.0
kheda,2005,12,0.0,0.0
kheda,2006,1,0.0,0.0
kheda,2006,2,0.0,0.0
kheda,2006,3,7.5,0.2419354838709677
kheda,2006,4,0.0,0.0
kheda,2006,5,0.3,0.0096774193548387
kheda,2006,6,139.5,4.65
kheda,2006,7,990.5,31.951612903225808
kheda,2006,8,594.5,19.177419354838708
kheda,2006,9,172.39999999999998,5.746666666666666
kheda,2006,10,0.0,0.0
kheda,2006,11,0.0,0.0
kheda,2006,12,0.0,0.0
kheda,2007,1,0.0,0.0
kheda,2007,2,1.2999999999999998,0.0464285714285714
kheda,2007,3,1.1,0.0354838709677419
kheda,2007,4,1.4,0.0466666666666666
kheda,2007,5,1.2,0.0387096774193548
kheda,2007,6,96.5,3.216666666666667
kheda,2007,7,598.2,19.296774193548387
kheda,2007,8,396.3,12.783870967741937
kheda,2007,9,209.2,6.973333333333333
kheda,2007,10,0.4,0.0129032258064516
kheda,2007,11,0.3,0.01
kheda,2007,12,0.0,0.0
kheda,2008,1,0.0,0.0
kheda,2008,2,0.0,0.0
kheda,2008,3,0.5,0.0161290322580645
kheda,2008,4,1.6,0.0533333333333333
kheda,2008,5,0.0,0.0
kheda,2008,6,82.5,2.75
kheda,2008,7,216.7,6.990322580645161
kheda,2008,8,306.8,9.896774193548389
kheda,2008,9,88.2,2.94
kheda,2008,10,2.7,0.0870967741935483
kheda,2008,11,3.4000000000000004,0.1133333333333333
kheda,2008,12,0.7,0.0225806451612903
kheda,2009,1,0.0,0.0
kheda,2009,2,0.0,0.0
kheda,2009,3,0.1,0.0032258064516129
kheda,2009,4,0.0,0.0
kheda,2009,5,0.0,0.0
kheda,2009,6,19.4,0.6466666666666667
kheda,2009,7,355.8,11.47741935483871
kheda,2009,8,144.6,4.664516129032258
kheda,2009,9,13.3,0.4433333333333333
kheda,2009,10,1.9,0.0612903225806451
kheda,2009,11,4.9,0.1633333333333333
kheda,2009,12,0.0,0.0
kheda,2010,1,0.4,0.0129032258064516
kheda,2010,2,0.4,0.0142857142857142
kheda,2010,3,0.0,0.0
kheda,2010,4,0.0,0.0
kheda,2010,5,1.4,0.0451612903225806
kheda,2010,6,24.9,0.83
kheda,2010,7,377.2,12.167741935483871
kheda,2010,8,485.4,15.658064516129032
kheda,2010,9,134.0,4.466666666666667
kheda,2010,10,4.5,0.1451612903225806
kheda,2010,11,50.2,1.6733333333333331
kheda,2010,12,0.0,0.0
kheda,2011,1,0.0,0.0
kheda,2011,2,0.0,0.0
kheda,2011,3,0.0,0.0
kheda,2011,4,0.0,0.0
kheda,2011,5,0.1,0.0032258064516129
kheda,2011,6,16.5,0.55
kheda,2011,7,265.6,8.567741935483872
kheda,2011,8,427.0,13.774193548387096
kheda,2011,9,138.7,4.623333333333333
kheda,2011,10,0.0,0.0
kheda,2011,11,0.0,0.0
kheda,2011,12,0.0,0.0
kheda,2012,1,0.0,0.0
kheda,2012,2,0.0,0.0
kheda,2012,3,0.0,0.0
kheda,2012,4,0.2,0.0066666666666666
kheda,2012,5,0.3,0.0096774193548387
kheda,2012,6,19.0,0.6333333333333333
kheda,2012,7,168.4,5.432258064516129
kheda,2012,8,252.5,8.14516129032258
kheda,2012,9,230.7,7.689999999999999
kheda,2012,10,0.1,0.0032258064516129
kheda,2012,11,0.0,0.0
kheda,2012,12,0.0,0.0
kheda,2013,1,0.0,0.0
kheda,2013,2,0.7999999999999999,0.0285714285714285
kheda,2013,3,0.0,0.0
kheda,2013,4,4.0,0.1333333333333333
kheda,2013,5,0.0,0.0
kheda,2013,6,121.2,4.04
kheda,2013,7,344.2,11.103225806451611
kheda,2013,8,162.3,5.235483870967743
kheda,2013,9,205.1,6.836666666666667
kheda,2013,10,70.9,2.2870967741935484
kheda,2013,11,0.0,0.0
kheda,2013,12,0.0,0.0
