district,year,season,season_rain_sum,season_rain_mean,season_rain_std
DevbhumiDwarka,2025,Kharif,583.6,4.78005376344086,9.03903853039325
DevbhumiDwarka,2025,Rabi,146.5,1.1899462365591398,3.232344520218745
DevbhumiDwarka,2025,Summer,71.0,0.5725806451612904,1.1709389899903282
DevbhumiDwarka,2026,Rabi,0.1,0.0033333333333333335,0.01825741858350554
Gandhinagar,2003,Kharif,768.8,6.237822580645162,11.738358216173381
Gandhinagar,2003,Rabi,1.9,0.015322580645161291,0.08531251846271808
Gandhinagar,2003,Summer,29.799999999999997,0.26607142857142857,1.38844794587795
Gandhinagar,2004,Kharif,658.5,5.339650537634409,11.169099703658297
Gandhinagar,2004,Rabi,38.9,0.31370967741935485,0.9073622789154137
Gandhinagar,2004,Summer,7.9,0.06370967741935483,0.16070660503920117
Gandhinagar,2005,Kharif,986.3000000000001,8.05534946236559,20.278833512878855
Gandhinagar,2005,Rabi,0.3,0.0024193548387096775,0.013470397652008116
Gandhinagar,2005,Summer,1.1,0.008870967741935484,0.0493914580573631
Gandhinagar,2006,Kharif,1767.2,14.333817204301075,31.532039134041522
Gandhinagar,2006,Rabi,0.1,0.0008333333333333334,0.004564354645876385
Gandhinagar,2006,Summer,10.4,0.08387096774193549,0.3849168171636068
Gandhinagar,2007,Kharif,1180.7,9.588279569892475,16.290352529192734
Gandhinagar,2007,Rabi,1.0,0.008118279569892473,0.04504976969710775
Gandhinagar,2007,Summer,3.6999999999999997,0.03042626728110599,0.13353725238996783
Gandhinagar,2008,Kharif,727.9,5.92736559139785,16.4248666690128
Gandhinagar,2008,Rabi,4.3,0.03510752688172043,0.16881866912883528
Gandhinagar,2008,Summer,2.7,0.022338709677419355,0.10924332805089908
Gandhinagar,2009,Kharif,515.9,4.1654838709677415,7.7290109163825536
Gandhinagar,2009,Rabi,3.1,0.025268817204301075,0.13540877190227696
Gandhinagar,2009,Summer,0.4,0.0032258064516129032,0.01796053020267749
Gandhinagar,2010,Kharif,1077.9,8.728844086021505,16.657616359707944
Gandhinagar,2010,Rabi,43.5,0.3614247311827957,0.7979408243437559
Gandhinagar,2010,Summer,0.8999999999999999,0.007517281105990784,0.041114463041862254
Gandhinagar,2011,Kharif,886.7,7.194516129032259,11.099339258198203
Gandhinagar,2011,Rabi,0.1,0.0008064516129032258,0.004490132550669373
Gandhinagar,2011,Summer,0.0,0.0,0.0
Gandhinagar,2012,Kharif,614.3,5.007043010752688,9.368668593560423
Gandhinagar,2012,Rabi,0.6,0.004838709677419355,0.026940795304016236
Gandhinagar,2012,Summer,0.7,0.005725806451612903,0.02774940219342288
Gandhinagar,2013,Kharif,729.1999999999999,5.958091397849462,10.31495786260755
Gandhinagar,2013,Rabi,72.8,0.5870967741935483,1.4420597388189507
Gandhinagar,2013,Summer,4.199999999999999,0.03583333333333333,0.10272849894297773
Gandhinagar,2014,Kharif,631.3,5.150322580645161,8.967283240511758
Gandhinagar,2014,Rabi,11.799999999999999,0.09594086021505377,0.3699637167195032
Gandhinagar,2014,Summer,4.0,0.03405529953917051,0.14581044436865148
Gandhinagar,2015,Kharif,574.4,4.657473118279571,11.538770816769153
Gandhinagar,2015,Rabi,2.1,0.01693548387096774,0.05895215382416764
Gandhinagar,2015,Summer,35.1,0.2834677419354839,1.2635127177062198
Gandhinagar,2016,Kharif,578.0,4.67741935483871,8.005340494585305
Gandhinagar,2016,Rabi,103.4,0.8338709677419355,1.8540557838054295
Gandhinagar,2016,Summer,1.0,0.008064516129032258,0.03141398446205
Gandhinagar,2017,Kharif,1925.7,15.576532258064516,31.319511379223844
Gandhinagar,2017,Rabi,14.000000000000002,0.11290322580645162,0.49029907904381537
Gandhinagar,2017,Summer,1.9000000000000001,0.015456989247311828,0.06130335967774991
Gandhinagar,2018,Kharif,720.9,5.836155913978494,8.517663881662905
Gandhinagar,2018,Rabi,0.0,0.0,0.0
Gandhinagar,2018,Summer,2.2,0.01832373271889401,0.08743759691923542
Gandhinagar,2019,Kharif,1032.2,8.443844086021505,11.383788895676592
Gandhinagar,2019,Rabi,78.80000000000001,0.6429032258064517,2.0884503643111714
Gandhinagar,2019,Summer,1.1,0.008951612903225808,0.0435492748210891
Gandhinagar,2020,Kharif,1105.5,8.957311827956989,13.112943123976875
Gandhinagar,2020,Rabi,15.8,0.1274193548387097,0.4671551887024157
Gandhinagar,2020,Summer,5.699999999999999,0.04596774193548386,0.2076753048825606
Gandhinagar,2021,Kharif,970.8,7.993306451612903,14.008330872304324
Gandhinagar,2021,Rabi,11.0,0.08884408602150537,0.30115846936296153
Gandhinagar,2021,Summer,81.10000000000001,0.6540322580645161,3.2371418513236954
Gandhinagar,2022,Kharif,882.5,7.1443279569892475,9.177090815412335
Gandhinagar,2022,Rabi,75.89999999999999,0.6120967741935484,2.328289429666164
Gandhinagar,2022,Summer,0.30000000000000004,0.0024731182795698927,0.013618841842422142
Gandhinagar,2023,Kharif,978.1,8.00715053763441,11.650895089742813
Gandhinagar,2023,Rabi,57.199999999999996,0.4738440860215053,2.401490049994195
Gandhinagar,2023,Summer,66.3,0.5422311827956989,2.372162328310492
Gandhinagar,2024,Kharif,1215.2,9.870161290322581,14.923565730905088
Gandhinagar,2024,Rabi,53.2,0.4290322580645161,1.3897990585521869
Gandhinagar,2024,Summer,17.5,0.1418548387096774,0.7499381205552587
Gandhinagar,2025,Kharif,839.0,6.8523118279569895,9.948099478981522
Gandhinagar,2025,Rabi,86.30000000000001,0.6966935483870967,2.314177231536218
Gandhinagar,2025,Summer,31.3,0.25247311827956986,0.7859943098239959
Gandhinagar,2026,Rabi,0.2,0.006666666666666667,0.025370813170246243
GirSomnath,2003,Kharif,614.8,4.995349462365591,7.266515080851778
GirSomnath,2003,Rabi,4.6,0.037096774193548385,0.16315521338870534
GirSomnath,2003,Summer,4.1,0.036488095238095236,0.19060038388455983
GirSomnath,2004,Kharif,850.9,6.964462365591398,13.956381867396662
GirSomnath,2004,Rabi,22.4,0.1806989247311828,0.34922796349857393
GirSomnath,2004,Summer,16.5,0.13306451612903225,0.36465663625606953
GirSomnath,2005,Kharif,940.8,7.7488440860215055,13.457881837018753
GirSomnath,2005,Rabi,2.9,0.02338709677419355,0.06768046366042657
GirSomnath,2005,Summer,0.8,0.0064516129032258064,0.014387120883339653
GirSomnath,2006,Kharif,924.3000000000001,7.5132795698924735,11.323613883934343
GirSomnath,2006,Rabi,0.0,0.0,0.0
GirSomnath,2006,Summer,1.4000000000000001,0.011290322580645162,0.06286185570937122
GirSomnath,2007,Kharif,1142.5,9.346048387096774,17.387521402336628
GirSomnath,2007,Rabi,12.299999999999999,0.10198924731182794,0.32729985131972744
GirSomnath,2007,Summer,4.3,0.03507680491551459,0.1600653356322885
GirSomnath,2008,Kharif,1018.8,8.392338709677418,16.777638177056375
GirSomnath,2008,Rabi,15.7,0.1268010752688172,0.569415968825603
GirSomnath,2008,Summer,0.3,0.0025,0.013693063937629152
GirSomnath,2009,Kharif,626.4,5.080672043010752,8.97847447001279
GirSomnath,2009,Rabi,1.3,0.010779569892473119,0.054694582886631274
GirSomnath,2009,Summer,0.0,0.0,0.0
GirSomnath,2010,Kharif,978.3,7.935672043010753,12.435436683203342
GirSomnath,2010,Rabi,81.2,0.6703494623655913,1.552430076199165
GirSomnath,2010,Summer,0.2,0.0016993087557603689,0.009214688463284715
GirSomnath,2011,Kharif,721.6,5.909596774193549,10.516964858852738
GirSomnath,2011,Rabi,0.7000000000000001,0.005645161290322581,0.015424111832013268
GirSomnath,2011,Summer,4.1,0.03311827956989247,0.12459294291979807
GirSomnath,2012,Kharif,561.4,4.61263440860215,8.666297771886402
GirSomnath,2012,Rabi,0.0,0.0,0.0
GirSomnath,2012,Summer,0.1,0.0008333333333333334,0.004564354645876385
GirSomnath,2013,Kharif,871.3000000000001,7.1436559139784945,12.749556331162845
GirSomnath,2013,Rabi,56.7,0.45725806451612905,1.0912186144472287
GirSomnath,2013,Summer,1.9000000000000001,0.015483870967741937,0.06380106078369555
GirSomnath,2014,Kharif,795.4,6.5183064516129035,14.677585481696967
GirSomnath,2014,Rabi,17.4,0.14241935483870968,0.44936711255719086
GirSomnath,2014,Summer,4.7,0.03798387096774194,0.16043180478174343
GirSomnath,2015,Kharif,465.2,3.8231451612903227,7.54658139184064
GirSomnath,2015,Rabi,7.3999999999999995,0.060779569892473115,0.2924120471094636
GirSomnath,2015,Summer,4.8999999999999995,0.03975806451612903,0.1700635126203474
GirSomnath,2016,Kharif,544.9,4.455618279569893,8.159506570356537
GirSomnath,2016,Rabi,109.1,0.8798387096774193,2.242110420961676
GirSomnath,2016,Summer,3.5,0.028225806451612902,0.08588266099784939
GirSomnath,2017,Kharif,985.0999999999999,8.043467741935483,16.416223605755107
GirSomnath,2017,Rabi,27.5,0.2217741935483871,0.7236035424463443
GirSomnath,2017,Summer,8.9,0.0717741935483871,0.15913070302478177
GirSomnath,2018,Kharif,527.5,4.272741935483871,4.822179350413534
GirSomnath,2018,Rabi,0.2,0.0016397849462365592,0.009054487196545759
GirSomnath,2018,Summer,2.6,0.021829877112135177,0.0986298006899269
GirSomnath,2019,Kharif,1091.3,8.955645161290324,11.906382799622392
GirSomnath,2019,Rabi,70.3,0.5758064516129032,1.473155142864123
GirSomnath,2019,Summer,1.1,0.009475806451612903,0.04652575770434851
GirSomnath,2020,Kharif,1371.3,11.12024193548387,17.721049759466133
GirSomnath,2020,Rabi,35.2,0.2838709677419355,0.8590272707947844
GirSomnath,2020,Summer,0.5,0.00403225806451613,0.013756704790836793
GirSomnath,2021,Kharif,1024.8,8.458494623655913,12.962398308416844
GirSomnath,2021,Rabi,101.2,0.8197580645161291,2.8155343196911407
GirSomnath,2021,Summer,78.60000000000001,0.6343548387096776,2.378982392919029
GirSomnath,2022,Kharif,989.7,8.08475806451613,10.38764476635149
GirSomnath,2022,Rabi,22.9,0.18467741935483872,0.5122648688195243
GirSomnath,2022,Summer,0.6,0.00489247311827957,0.02708923949443026
GirSomnath,2023,Kharif,946.3,7.719139784946236,10.428608590875045
GirSomnath,2023,Rabi,15.099999999999998,0.12478494623655914,0.5884466913993485
GirSomnath,2023,Summer,36.4,0.2960752688172043,0.9471294366696738
GirSomnath,2024,Kharif,1376.0,11.22268817204301,22.948165346459568
GirSomnath,2024,Rabi,158.0,1.274193548387097,1.9746334085838388
GirSomnath,2024,Summer,4.6,0.037123655913978496,0.0983690491666179
GirSomnath,2025,Kharif,797.9,6.553629032258065,9.68412716278036
GirSomnath,2025,Rabi,426.00000000000006,3.4374193548387098,8.49835265548048
GirSomnath,2025,Summer,75.8,0.6112903225806451,1.2107820941729739
GirSomnath,2026,Rabi,0.1,0.0033333333333333335,0.01825741858350554
Jamnagar,2003,Kharif,731.6,5.927043010752688,12.157366656022813
Jamnagar,2003,Rabi,0.5,0.004032258064516129,0.022450662753346864
Jamnagar,2003,Summer,6.3,0.05625,0.29764702249476643
Jamnagar,2004,Kharif,827.1,6.721505376344086,16.76049093938288
Jamnagar,2004,Rabi,26.900000000000002,0.21693548387096773,0.5625204627858328
Jamnagar,2004,Summer,26.1,0.21051075268817204,0.5653925153211865
Jamnagar,2005,Kharif,771.0,6.321666666666667,15.216286734076448
Jamnagar,2005,Rabi,2.1,0.016935483870967744,0.059647260615427515
Jamnagar,2005,Summer,4.1,0.0331989247311828,0.09085876506518044
Jamnagar,2006,Kharif,723.3,5.8721505376344085,10.687539706825625
Jamnagar,2006,Rabi,1.3,0.010483870967741936,0.058371723158701844
Jamnagar,2006,Summer,6.3999999999999995,0.051612903225806445,0.21300777410216037
Jamnagar,2007,Kharif,1058.5,8.608387096774193,18.287614567022466
Jamnagar,2007,Rabi,7.700000000000001,0.06405913978494623,0.25464773588421263
Jamnagar,2007,Summer,6.699999999999999,0.05558563748079877,0.23262374655161105
Jamnagar,2008,Kharif,735.7,6.048387096774194,16.294312419797272
Jamnagar,2008,Rabi,20.299999999999997,0.16631720430107527,0.8414121847632875
Jamnagar,2008,Summer,2.7,0.022516685205784204,0.11883513869064612
Jamnagar,2009,Kharif,872.6,7.070994623655914,17.943315877501625
Jamnagar,2009,Rabi,0.3,0.0024193548387096775,0.013470397652008118
Jamnagar,2009,Summer,1.5999999999999999,0.012956989247311828,0.06920455900193277
Jamnagar,2010,Kharif,930.3,7.560833333333333,11.492948711175414
Jamnagar,2010,Rabi,56.900000000000006,0.47268817204301083,1.2599555567048832
Jamnagar,2010,Summer,0.0,0.0,0.0
Jamnagar,2011,Kharif,924.9000000000001,7.574999999999999,15.410995627857906
Jamnagar,2011,Rabi,0.8,0.0064516129032258064,0.024124453305967953
Jamnagar,2011,Summer,1.1,0.009583333333333333,0.037800880640713574
Jamnagar,2012,Kharif,329.9,2.7344623655913978,4.934084840898772
Jamnagar,2012,Rabi,0.2,0.0016129032258064516,0.008980265101338746
Jamnagar,2012,Summer,0.30000000000000004,0.002419354838709678,0.009905467155560736
Jamnagar,2013,Kharif,835.2,6.848252688172043,15.315181243088102
Jamnagar,2013,Rabi,54.3,0.4379032258064516,1.1511524618623998
Jamnagar,2013,Summer,4.1,0.034470046082949304,0.11593344838967656
Jamnagar,2014,Kharif,395.90000000000003,3.2239784946236565,7.267771521320912
Jamnagar,2014,Rabi,6.0,0.04900537634408603,0.18487528518190202
Jamnagar,2014,Summer,4.6,0.037446236559139784,0.11430859664444717
Jamnagar,2015,Kharif,395.0,3.2434946236559137,8.182297848728894
Jamnagar,2015,Rabi,2.6,0.02096774193548387,0.11232808705001562
Jamnagar,2015,Summer,11.2,0.0903225806451613,0.32407540349061825
Jamnagar,2016,Kharif,600.1,4.860887096774193,10.704617879870158
Jamnagar,2016,Rabi,50.199999999999996,0.4048387096774193,1.0834631849390544
Jamnagar,2016,Summer,0.5,0.004032258064516129,0.022450662753346864
Jamnagar,2017,Kharif,695.6999999999999,5.6675268817204305,13.452299629501038
Jamnagar,2017,Rabi,11.100000000000001,0.08951612903225806,0.36104172056714384
Jamnagar,2017,Summer,2.9,0.02338709677419355,0.06768046366042658
Jamnagar,2018,Kharif,385.9,3.1180913978494624,8.37882651055931
Jamnagar,2018,Rabi,0.0,0.0,0.0
Jamnagar,2018,Summer,3.0,0.025,0.09468641529479985
Jamnagar,2019,Kharif,1006.2,8.262123655913978,15.968510168230303
Jamnagar,2019,Rabi,28.7,0.23376344086021505,0.6420233543794883
Jamnagar,2019,Summer,4.0,0.033577188940092165,0.17891330628843696
Jamnagar,2020,Kharif,1101.9,8.928064516129032,16.803551464404833
Jamnagar,2020,Rabi,24.7,0.1991935483870968,0.49959466648876316
Jamnagar,2020,Summer,1.4,0.011401557285873193,0.04533707920415017
Jamnagar,2021,Kharif,871.0,7.217177419354838,10.243172217934315
Jamnagar,2021,Rabi,19.7,0.16048387096774194,0.45316319318420906
Jamnagar,2021,Summer,24.8,0.2003225806451613,0.839248658076585
Jamnagar,2022,Kharif,810.6,6.5972849462365595,11.114994701940542
Jamnagar,2022,Rabi,8.7,0.07016129032258064,0.24592515659234165
Jamnagar,2022,Summer,0.6000000000000001,0.0049519969278033794,0.019977563973583683
Jamnagar,2023,Kharif,612.5,5.006827956989247,9.47467253360593
Jamnagar,2023,Rabi,22.5,0.1867204301075269,0.9903131089069416
Jamnagar,2023,Summer,26.6,0.2167204301075269,0.878964546708593
Jamnagar,2024,Kharif,1227.6,9.953279569892473,21.02493356019316
Jamnagar,2024,Rabi,66.10000000000001,0.5330645161290323,1.047624039926661
Jamnagar,2024,Summer,1.9000000000000001,0.015322580645161291,0.0687216394837878
Jamnagar,2025,Kharif,631.9,5.184838709677419,10.192448935941073
Jamnagar,2025,Rabi,94.4,0.7639516129032258,1.8395892852573827
Jamnagar,2025,Summer,76.3,0.6153225806451613,1.1037186654547064
Jamnagar,2026,Rabi,0.0,0.0,0.0
Junagadh,2003,Kharif,734.1,5.95997311827957,8.430589641897527
Junagadh,2003,Rabi,5.8,0.0467741935483871,0.21868374572693164
Junagadh,2003,Summer,8.4,0.0737615207373272,0.3575849350229815
Junagadh,2004,Kharif,1002.8000000000001,8.221801075268818,17.93864552278451
Junagadh,2004,Rabi,32.4,0.2612903225806452,0.5224542049868114
Junagadh,2004,Summer,34.3,0.27663978494623653,0.7447919061170366
Junagadh,2005,Kharif,938.5,7.732258064516129,13.345915294872896
Junagadh,2005,Rabi,3.8,0.03064516129032258,0.10200704219423469
Junagadh,2005,Summer,4.9,0.03951612903225806,0.0814000390302456
Junagadh,2006,Kharif,965.2,7.852419354838711,10.63706920158065
Junagadh,2006,Rabi,0.2,0.0016129032258064516,0.008980265101338746
Junagadh,2006,Summer,1.3,0.010483870967741936,0.05837172315870185
Junagadh,2007,Kharif,1133.0,9.28497311827957,14.276640617912399
Junagadh,2007,Rabi,40.0,0.3315591397849462,1.0872399525171041
Junagadh,2007,Summer,4.3,0.03588517665130568,0.1429591632685734
Junagadh,2008,Kharif,1090.3,8.98704301075269,18.55378794886036
Junagadh,2008,Rabi,23.7,0.1921236559139785,0.6445669812934609
Junagadh,2008,Summer,1.7999999999999998,0.014948090470893585,0.08201374614870378
Junagadh,2009,Kharif,612.0,4.968467741935483,7.6462192260209525
Junagadh,2009,Rabi,1.5,0.0125,0.04768340273671463
Junagadh,2009,Summer,1.3,0.010672043010752688,0.058891277825150926
Junagadh,2010,Kharif,1082.3,8.788790322580645,12.314608072664889
Junagadh,2010,Rabi,123.5,1.0193279569892475,2.4518127292280454
Junagadh,2010,Summer,0.30000000000000004,0.0026190476190476194,0.014013466471107067
Junagadh,2011,Kharif,825.7,6.7481451612903225,8.542753225180672
Junagadh,2011,Rabi,3.3000000000000003,0.026612903225806454,0.08340051055773175
Junagadh,2011,Summer,4.800000000000001,0.03942588325652842,0.12935486324036624
Junagadh,2012,Kharif,595.3,4.883145161290322,7.521273894201344
Junagadh,2012,Rabi,0.1,0.0008064516129032258,0.004490132550669373
Junagadh,2012,Summer,1.2000000000000002,0.009919354838709678,0.03371324623777641
Junagadh,2013,Kharif,1048.7,8.596048387096774,15.892730350344955
Junagadh,2013,Rabi,83.7,0.675,1.4871253029474913
Junagadh,2013,Summer,2.5999999999999996,0.021344086021505376,0.11778255565030185
Junagadh,2014,Kharif,701.8,5.718172043010753,10.453318365090954
Junagadh,2014,Rabi,32.900000000000006,0.27145161290322584,0.8100320142512273
Junagadh,2014,Summer,17.2,0.13913978494623658,0.6291579801371161
Junagadh,2015,Kharif,491.9,4.042903225806452,6.509237756584698
Junagadh,2015,Rabi,8.7,0.07018817204301075,0.24476267333596444
Junagadh,2015,Summer,11.799999999999999,0.09575268817204301,0.32378548894327086
Junagadh,2016,Kharif,620.4,5.067123655913979,9.423168256455071
Junagadh,2016,Rabi,135.9,1.0959677419354839,2.7638371332125793
Junagadh,2016,Summer,4.8,0.03870967741935484,0.11370731450336635
Junagadh,2017,Kharif,944.6999999999999,7.708602150537634,19.168520464800523
Junagadh,2017,Rabi,47.8,0.38548387096774195,1.8439974146210982
Junagadh,2017,Summer,6.8999999999999995,0.05596774193548387,0.16242475119715483
Junagadh,2018,Kharif,522.5,4.228010752688172,4.945750369465126
Junagadh,2018,Rabi,0.2,0.0016129032258064516,0.006243275952867687
Junagadh,2018,Summer,2.3,0.018915130568356375,0.06396874089352891
Junagadh,2019,Kharif,1511.9,12.42282258064516,19.840754206770832
Junagadh,2019,Rabi,80.4,0.657231182795699,1.738015107920392
Junagadh,2019,Summer,0.2,0.0016129032258064516,0.008980265101338746
Junagadh,2020,Kharif,1456.0,11.811397849462367,18.846173685305192
Junagadh,2020,Rabi,21.000000000000004,0.16935483870967746,0.4463741573993434
Junagadh,2020,Summer,1.6,0.012903225806451613,0.052764776664164084
Junagadh,2021,Kharif,987.2,8.16241935483871,9.221887782725519
Junagadh,2021,Rabi,70.5,0.5696774193548387,1.9401562315651188
Junagadh,2021,Summer,61.9,0.4991935483870968,1.9819653952470986
Junagadh,2022,Kharif,821.3,6.712123655913979,9.124910673497219
Junagadh,2022,Rabi,36.7,0.29596774193548386,1.191978552524895
Junagadh,2022,Summer,1.0,0.008118279569892473,0.026167564319164713
Junagadh,2023,Kharif,894.4000000000001,7.299327956989247,11.695747516338082
Junagadh,2023,Rabi,25.200000000000003,0.20946236559139786,1.1322898250389213
Junagadh,2023,Summer,29.9,0.24185483870967744,0.7764549244865557
Junagadh,2024,Kharif,1247.6,10.176451612903225,18.76486602298565
Junagadh,2024,Rabi,139.9,1.1282258064516129,1.8003691517534952
Junagadh,2024,Summer,3.8,0.03099833147942158,0.13667486682881927
Junagadh,2025,Kharif,787.3,6.471801075268817,10.483108554301712
Junagadh,2025,Rabi,234.29999999999998,1.890779569892473,4.138323197790267
Junagadh,2025,Summer,104.5,0.842741935483871,1.2344397100909636
Junagadh,2026,Rabi,0.2,0.006666666666666667,0.03651483716701108
Kachchh,2003,Kharif,591.5,4.773844086021505,9.782260506066052
Kachchh,2003,Rabi,3.6,0.02903225806451613,0.16164477182409742
Kachchh,2003,Summer,10.6,0.09464285714285714,0.3507503295091733
Kachchh,2004,Kharif,168.20000000000002,1.3677956989247313,4.074834196761836
Kachchh,2004,Rabi,15.1,0.12177419354838709,0.44733432012748486
Kachchh,2004,Summer,10.5,0.0846774193548387,0.3360727487808529
Kachchh,2005,Kharif,291.1,2.3741935483870966,6.246577009675443
Kachchh,2005,Rabi,0.0,0.0,0.0
Kachchh,2005,Summer,3.5,0.028333333333333335,0.1190873083318667
Kachchh,2006,Kharif,513.0999999999999,4.148010752688172,8.727618883381146
Kachchh,2006,Rabi,0.0,0.0,0.0
Kachchh,2006,Summer,13.4,0.10806451612903226,0.601677761789696
Kachchh,2007,Kharif,452.59999999999997,3.6769623655913977,10.858912510265414
Kachchh,2007,Rabi,0.3,0.0024193548387096775,0.013470397652008116
Kachchh,2007,Summer,1.6,0.014199308755760368,0.0753584712398995
Kachchh,2008,Kharif,225.5,1.8446774193548388,5.353214671752649
Kachchh,2008,Rabi,3.2,0.02639784946236559,0.14531712771597421
Kachchh,2008,Summer,11.899999999999999,0.0986383018168335,0.4973268489846158
Kachchh,2009,Kharif,416.2,3.360430107526882,9.980025148617152
Kachchh,2009,Rabi,0.5,0.004032258064516129,0.022450662753346864
Kachchh,2009,Summer,1.5999999999999999,0.013237327188940093,0.06416951257622017
Kachchh,2010,Kharif,499.90000000000003,4.049086021505376,8.012306857697492
Kachchh,2010,Rabi,48.400000000000006,0.40233870967741936,1.0513035463991962
Kachchh,2010,Summer,0.2,0.0017857142857142859,0.009449111825230682
Kachchh,2011,Kharif,851.4000000000001,6.9521236559139785,16.670876194193106
Kachchh,2011,Rabi,0.0,0.0,0.0
Kachchh,2011,Summer,7.2,0.0642857142857143,0.3401680257083045
Kachchh,2012,Kharif,248.5,2.0621505376344085,4.440791821432898
Kachchh,2012,Rabi,0.0,0.0,0.0
Kachchh,2012,Summer,4.3,0.03575268817204301,0.15988344901422583
Kachchh,2013,Kharif,405.6,3.332284946236559,10.670801996839696
Kachchh,2013,Rabi,30.900000000000002,0.24919354838709679,0.7404775447986801
Kachchh,2013,Summer,6.6,0.054635176651305684,0.1952168367324347
Kachchh,2014,Kharif,180.6,1.4701881720430108,3.487216429281826
Kachchh,2014,Rabi,0.0,0.0,0.0
Kachchh,2014,Summer,7.0,0.056801075268817204,0.19629039984843685
Kachchh,2015,Kharif,408.59999999999997,3.324193548387097,10.418021828954572
Kachchh,2015,Rabi,0.4,0.0032258064516129037,0.014395599706230108
Kachchh,2015,Summer,8.0,0.06508064516129032,0.3094575396444675
Kachchh,2016,Kharif,216.89999999999998,1.7519623655913978,3.3220720435744324
Kachchh,2016,Rabi,43.2,0.34838709677419355,1.284587084823222
Kachchh,2016,Summer,1.1,0.008870967741935484,0.0493914580573631
Kachchh,2017,Kharif,760.5,6.1698118279569885,18.29090258766539
Kachchh,2017,Rabi,0.6000000000000001,0.004838709677419356,0.01981093431112147
Kachchh,2017,Summer,0.6,0.004925115207373272,0.027175218665962203
Kachchh,2018,Kharif,171.3,1.3886290322580646,4.84613483923757
Kachchh,2018,Rabi,0.0,0.0,0.0
Kachchh,2018,Summer,0.0,0.0,0.0
Kachchh,2019,Kharif,664.0,5.398225806451612,15.920224782953795
Kachchh,2019,Rabi,22.4,0.18392473118279568,0.5731912756911949
Kachchh,2019,Summer,0.7000000000000001,0.005844854070660523,0.03197399667378456
Kachchh,2020,Kharif,467.7,3.780860215053764,6.330166673396272
Kachchh,2020,Rabi,35.599999999999994,0.2870967741935484,0.9800895606787601
Kachchh,2020,Summer,10.2,0.08225806451612902,0.4533759269996542
Kachchh,2021,Kharif,390.7,3.2415591397849464,4.109158474539982
Kachchh,2021,Rabi,11.6,0.09575268817204301,0.45028386299709644
Kachchh,2021,Summer,18.6,0.15000000000000002,0.7541827806749942
Kachchh,2022,Kharif,697.3,5.643924731182796,9.705067899455896
Kachchh,2022,Rabi,8.2,0.06612903225806452,0.33306707147351444
Kachchh,2022,Summer,0.6000000000000001,0.004838709677419356,0.01981093431112147
Kachchh,2023,Kharif,541.6,4.470698924731183,12.549515577784078
Kachchh,2023,Rabi,12.5,0.10416666666666667,0.570544330734548
Kachchh,2023,Summer,17.9,0.14865591397849462,0.620140237211288
Kachchh,2024,Kharif,464.7,3.770967741935484,7.814763229324386
Kachchh,2024,Rabi,25.8,0.20806451612903226,0.6181756457773617
Kachchh,2024,Summer,3.2,0.02602892102335929,0.1442932452364476
Kachchh,2025,Kharif,475.0,3.889650537634408,9.146539804999026
Kachchh,2025,Rabi,33.900000000000006,0.2735483870967742,0.7709434911597263
Kachchh,2025,Summer,14.4,0.11612903225806452,0.39155397600973507
Kachchh,2026,Rabi,0.1,0.0033333333333333335,0.01825741858350554
Kheda,2003,Kharif,908.6999999999999,7.3697849462365586,13.635205954038954
Kheda,2003,Rabi,0.30000000000000004,0.0024193548387096775,0.01347039765200812
Kheda,2003,Summer,28.5,0.2544047619047619,1.3365726247951393
Kheda,2004,Kharif,897.5,7.270779569892473,14.320442019187322
Kheda,2004,Rabi,39.3,0.31704301075268815,0.7416502276464589
Kheda,2004,Summer,6.2,0.05,0.13949313005783953
Kheda,2005,Kharif,979.4000000000001,8.011263440860215,19.531640424735187
Kheda,2005,Rabi,0.1,0.0008064516129032258,0.004490132550669373
Kheda,2005,Summer,2.4000000000000004,0.01935483870967742,0.07706645543990087
Kheda,2006,Kharif,1896.9,15.381424731182795,35.94666459826887
Kheda,2006,Rabi,0.0,0.0,0.0
Kheda,2006,Summer,7.8,0.06290322580645162,0.2680758271526038
Kheda,2007,Kharif,1300.2,10.567661290322581,18.1976059576054
Kheda,2007,Rabi,0.7,0.005725806451612903,0.03165359414030664
Kheda,2007,Summer,5.0,0.041822196620583715,0.1720912555632628
Kheda,2008,Kharif,694.2,5.644274193548387,14.875112312858194
Kheda,2008,Rabi,6.800000000000001,0.05575268817204301,0.219362144963668
Kheda,2008,Summer,2.1,0.01736559139784946,0.09548033708736903
Kheda,2009,Kharif,533.1,4.3079838709677425,8.25476265743518
Kheda,2009,Rabi,6.8,0.056155913978494613,0.2997765861529218
Kheda,2009,Summer,0.1,0.0008064516129032258,0.004490132550669373
Kheda,2010,Kharif,1021.5,8.280618279569893,12.991387955893043
Kheda,2010,Rabi,55.1,0.45784946236559143,1.0183794922429537
Kheda,2010,Summer,1.7999999999999998,0.014861751152073732,0.08176007935983257
Kheda,2011,Kharif,847.8,6.878817204301075,9.003202445657365
Kheda,2011,Rabi,0.0,0.0,0.0
Kheda,2011,Summer,0.1,0.0008064516129032258,0.004490132550669373
Kheda,2012,Kharif,670.6,5.47518817204301,9.740151645592311
Kheda,2012,Rabi,0.1,0.0008064516129032258,0.004490132550669373
Kheda,2012,Summer,0.5,0.0040860215053763445,0.016642138129721876
Kheda,2013,Kharif,832.8,6.803844086021505,11.86791906715716
