district,monthly_ndvi_mean,year,month
sabar kantha,3.644691563459077e-05,2011,3
sabar kantha,3.0422845327984587e-05,2011,4
sabar kantha,3.0088922967216076e-05,2011,5
sabar kantha,2.5437655266282255e-05,2011,6
sabar kantha,3.475925983729982e-05,2011,7
sabar kantha,5.004457360793989e-05,2011,8
sabar kantha,6.238629475182853e-05,2011,9
sabar kantha,5.681354476948519e-05,2011,10
sabar kantha,5.146615435457368e-05,2011,11
sabar kantha,4.936695182949804e-05,2011,12
sabar kantha,5.150835439058331e-05,2012,1
sabar kantha,4.871362695174929e-05,2012,2
sabar kantha,3.728122570994508e-05,2012,3
sabar kantha,3.384027034211956e-05,2012,4
sabar kantha,3.118370116914035e-05,2012,5
sabar kantha,2.9924385964885717e-05,2012,6
sabar kantha,3.059709317315111e-05,2012,7
sabar kantha,4.824285209427711e-05,2012,8
sabar kantha,6.599904599598742e-05,2012,9
sabar kantha,5.574584280736676e-05,2012,10
sabar kantha,5.055452094362075e-05,2012,11
sabar kantha,4.857258246386565e-05,2012,12
sabar kantha,4.934482926888405e-05,2013,1
sabar kantha,4.873480347624821e-05,2013,2
sabar kantha,3.81982884904923e-05,2013,3
sabar kantha,3.364157866242745e-05,2013,4
sabar kantha,3.171972160435226e-05,2013,5
sabar kantha,2.7460893625183977e-05,2013,6
sabar kantha,2.888525061109576e-05,2013,7
sabar kantha,5.312082055020033e-05,2013,8
sabar kantha,6.435020932159445e-05,2013,9
sabar kantha,6.531256940104311e-05,2013,10
sabar kantha,5.651134536400252e-05,2013,11
sabar kantha,5.165422591086284e-05,2013,12
sabar kantha,5.591918858133005e-05,2014,1
sabar kantha,5.344219941142948e-05,2014,2
sabar kantha,3.908796761064243e-05,2014,3
sabar kantha,3.432878513194715e-05,2014,4
sabar kantha,3.372208991353326e-05,2014,5
sabar kantha,2.924365828782736e-05,2014,6
sabar kantha,2.964295817079405e-05,2014,7
sabar kantha,6.22351109495752e-05,2014,8
sabar kantha,6.453096724533494e-05,2014,9
sabar kantha,5.621066883356397e-05,2014,10
sabar kantha,5.097756002721371e-05,2014,11
sabar kantha,4.919681207902226e-05,2014,12
sabar kantha,5.466423626642417e-05,2015,1
sabar kantha,5.191916758082593e-05,2015,2
sabar kantha,4.04306211739665e-05,2015,3
sabar kantha,3.434353367801167e-05,2015,4
sabar kantha,3.1239713462064585e-05,2015,5
sabar kantha,3.0758975669736435e-05,2015,6
sabar kantha,3.12466951894285e-05,2015,7
sabar kantha,5.503547542013851e-05,2015,8
sabar kantha,6.480869243632976e-05,2015,9
sabar kantha,5.663042080085659e-05,2015,10
sabar kantha,5.120526123817828e-05,2015,11
sabar kantha,4.798252725895906e-05,2015,12
sabar kantha,5.176924445446817e-05,2016,1
sabar kantha,4.7546600956206526e-05,2016,2
sabar kantha,3.678732641858645e-05,2016,3
sabar kantha,3.239908606542904e-05,2016,4
sabar kantha,2.9963856667834453e-05,2016,5
sabar kantha,2.676286682218244e-05,2016,6
sabar kantha,2.8646131216430015e-05,2016,7
sabar kantha,5.653045881170881e-05,2016,8
sabar kantha,6.859940218908669e-05,2016,9
sabar kantha,5.800220991155058e-05,2016,10
sabar kantha,5.1476455759738e-05,2016,11
sabar kantha,5.176619660311578e-05,2016,12
sabar kantha,5.38464467099855e-05,2017,1
sabar kantha,4.818080209761716e-05,2017,2
sabar kantha,3.5712878141081165e-05,2017,3
sabar kantha,3.360429269914997e-05,2017,4
sabar kantha,3.145757308046635e-05,2017,5
sabar kantha,3.189380086699528e-05,2017,6
sabar kantha,2.780792575032748e-05,2017,7
sabar kantha,6.277916800674414e-05,2017,8
sabar kantha,6.509005425555963e-05,2017,9
sabar kantha,5.528091458456242e-05,2017,10
sabar kantha,4.919458915563668e-05,2017,11
sabar kantha,5.4842320303847344e-05,2017,12
sabar kantha,5.836920498612027e-05,2018,1
sabar kantha,5.022928321472588e-05,2018,2
sabar kantha,3.694741739563216e-05,2018,3
sabar kantha,3.310680139991194e-05,2018,4
sabar kantha,3.042544556748212e-05,2018,5
sabar kantha,3.059150302017809e-05,2018,6
sabar kantha,2.178719379164056e-05,2018,7
sabar kantha,4.0270966587830445e-05,2018,8
sabar kantha,6.91131169187227e-05,2018,9
sabar kantha,5.713638006104813e-05,2018,10
sabar kantha,5.101269796453053e-05,2018,11
sabar kantha,5.018515301485665e-05,2018,12
sabar kantha,5.222001541063989e-05,2019,1
sabar kantha,5.002336247430698e-05,2019,2
sabar kantha,3.669918404051006e-05,2019,3
sabar kantha,3.208074717679666e-05,2019,4
sabar kantha,3.176699013397742e-05,2019,5
sabar kantha,3.5853646217447626e-05,2019,6
sabar kantha,3.825469472241223e-05,2019,7
sabar kantha,4.943562906064019e-05,2019,8
sabar kantha,6.98874209974333e-05,2019,9
sabar kantha,6.337017255163349e-05,2019,10
sabar kantha,5.71088601473098e-05,2019,11
sabar kantha,5.651440146103435e-05,2019,12
sabar kantha,6.148126673907813e-05,2020,1
sabar kantha,5.5297429068672095e-05,2020,2
sabar kantha,4.146366275165106e-05,2020,3
sabar kantha,3.577418401467745e-05,2020,4
sabar kantha,3.435049745235503e-05,2020,5
sabar kantha,3.608260989384852e-05,2020,6
sabar kantha,5.210535938539021e-05,2020,7
sabar kantha,4.398634477444743e-05,2020,8
sabar kantha,6.93996863950975e-05,2020,9
sabar kantha,5.396308561685143e-05,2020,10
sabar kantha,4.920770518886466e-05,2020,11
sabar kantha,5.4135016069347e-05,2020,12
sabar kantha,6.0161715558605846e-05,2021,1
sabar kantha,5.252522128121234e-05,2021,2
sabar kantha,3.668888962288295e-05,2021,3
sabar kantha,3.343444310141043e-05,2021,4
sabar kantha,3.948864842967475e-05,2021,5
sabar kantha,4.032176159649389e-05,2021,6
sabar kantha,4.145110243795283e-05,2021,7
sabar kantha,6.426179468378288e-05,2021,8
sabar kantha,6.746270958988159e-05,2021,9
sabar kantha,6.203358178492475e-05,2021,10
sabar kantha,5.171087308341189e-05,2021,11
sabar kantha,5.466754267369465e-05,2021,12
sabar kantha,6.004029077728208e-05,2022,1
sabar kantha,5.179692834265752e-05,2022,2
sabar kantha,3.524564091795509e-05,2022,3
sabar kantha,3.3037787689930435e-05,2022,4
sabar kantha,3.009463089357668e-05,2022,5
sabar kantha,2.9488622371651543e-05,2022,6
sabar kantha,3.892383509974592e-05,2022,7
sabar kantha,5.9806369684884935e-05,2022,8
sabar kantha,6.49955756272155e-05,2022,9
sabar kantha,5.362235866175777e-05,2022,10
sabar kantha,5.040421570382694e-05,2022,11
sabar kantha,5.598236323861696e-05,2022,12
sabar kantha,5.92515157715344e-05,2023,1
sabar kantha,5.321532402772997e-05,2023,2
sabar kantha,4.0581040310495566e-05,2023,3
sabar kantha,3.859951875900285e-05,2023,4
sabar kantha,3.640161416784805e-05,2023,5
sabar kantha,3.677921209359218e-05,2023,6
sabar kantha,3.1623695922422234e-05,2023,7
sabar kantha,5.75164213610626e-05,2023,8
sabar kantha,6.566942850692974e-05,2023,9
sabar kantha,5.7105578354051184e-05,2023,10
sabar kantha,4.975405132313572e-05,2023,11
sabar kantha,5.904637026803716e-05,2023,12
sabar kantha,6.244701621251035e-05,2024,1
sabar kantha,5.176493193850258e-05,2024,2
sabar kantha,3.841530464262261e-05,2024,3
sabar kantha,3.685489511990088e-05,2024,4
sabar kantha,3.411583658172797e-05,2024,5
sabar kantha,3.1064303189292567e-05,2024,6
sabar kantha,2.5351769664288982e-05,2024,7
sabar kantha,6.085102469911725e-05,2024,8
sabar kantha,7.238281439795469e-05,2024,9
sabar kantha,5.629296647672036e-05,2024,10
sabar kantha,4.7646000467286695e-05,2024,11
sabar kantha,5.392028039065943e-05,2024,12
surat,3.941406093132412e-05,2005,1
surat,3.569938665682677e-05,2005,2
surat,3.479356816713383e-05,2005,3
surat,3.459239017507862e-05,2005,4
surat,3.546925159569851e-05,2005,5
surat,2.258454556198621e-05,2005,6
surat,3.746937950088816e-05,2005,7
surat,5.3298515841327685e-05,2005,8
surat,5.686309053169292e-05,2005,9
surat,5.523873481590958e-05,2005,10
surat,4.91670911348722e-05,2005,11
surat,4.3744927827790814e-05,2005,12
surat,4.0029122421609145e-05,2006,1
surat,3.6307647090163e-05,2006,2
surat,3.604161283978448e-05,2006,3
surat,3.481639617247509e-05,2006,4
surat,3.4657769487221775e-05,2006,5
surat,3.90324021349918e-05,2006,6
surat,2.266035983683774e-05,2006,7
surat,4.345398140158199e-05,2006,8
surat,6.0035661609966455e-05,2006,9
surat,5.6547954896853855e-05,2006,10
surat,5.127918774681046e-05,2006,11
surat,4.4971614051727726e-05,2006,12
surat,4.087655686890512e-05,2007,1
surat,3.801126119998869e-05,2007,2
surat,3.39312668866884e-05,2007,3
surat,3.3144635347568576e-05,2007,4
surat,3.547169351379424e-05,2007,5
surat,3.420993330865697e-05,2007,6
surat,4.114967949098224e-05,2007,7
surat,5.322757500182993e-05,2007,8
surat,6.003636490734979e-05,2007,9
surat,5.608525167543697e-05,2007,10
surat,5.261660059556929e-05,2007,11
surat,4.580710410697843e-05,2007,12
surat,3.98652912841466e-05,2008,1
surat,3.563337967450641e-05,2008,2
surat,3.286786806320088e-05,2008,3
surat,3.3426647359305154e-05,2008,4
surat,3.390932484608808e-05,2008,5
surat,2.772358031331591e-05,2008,6
surat,3.525357408849062e-05,2008,7
surat,5.087481985193712e-05,2008,8
surat,5.729372116549357e-05,2008,9
surat,5.162992467661886e-05,2008,10
surat,4.823182168507812e-05,2008,11
surat,4.54635634268303e-05,2008,12
surat,4.080431599573151e-05,2009,1
surat,3.607889458846537e-05,2009,2
surat,3.432149056666121e-05,2009,3
surat,3.4199002088517296e-05,2009,4
surat,3.37757353885223e-05,2009,5
surat,3.553539052948434e-05,2009,6
surat,2.5388151828486505e-05,2009,7
surat,5.2202379055427216e-05,2009,8
surat,6.298032338207884e-05,2009,9
surat,5.790289986526348e-05,2009,10
surat,5.232647137782837e-05,2009,11
surat,4.884821146632625e-05,2009,12
surat,4.512733023880949e-05,2010,1
surat,3.796817789894269e-05,2010,2
surat,3.575640627343055e-05,2010,3
surat,3.469702703330896e-05,2010,4
surat,3.461726377054027e-05,2010,5
surat,3.721925912037471e-05,2010,6
surat,3.994792621732789e-05,2010,7
surat,4.4296270033294855e-05,2010,8
surat,6.524109645529565e-05,2010,9
surat,6.204188375169377e-05,2010,10
surat,5.789841075540873e-05,2010,11
surat,5.523053477087051e-05,2010,12
surat,4.64711929237491e-05,2011,1
surat,3.983533799004624e-05,2011,2
surat,3.506782078639231e-05,2011,3
surat,3.519544490098393e-05,2011,4
surat,3.639061372342275e-05,2011,5
surat,3.43809073711853e-05,2011,6
surat,2.549592294972109e-05,2011,7
surat,4.251865267790986e-05,2011,8
surat,5.873802802398992e-05,2011,9
surat,5.616191704600049e-05,2011,10
surat,4.835876108990592e-05,2011,11
surat,4.3589937050669215e-05,2011,12
surat,3.885303528975847e-05,2012,1
surat,3.500861812751867e-05,2012,2
surat,3.1813145852044765e-05,2012,3
surat,3.4161171077997696e-05,2012,4
surat,3.3724134554528155e-05,2012,5
surat,3.3903606605778375e-05,2012,6
surat,2.6091471482625824e-05,2012,7
surat,4.187611298632702e-05,2012,8
surat,6.55657612584473e-05,2012,9
surat,5.568093568133773e-05,2012,10
surat,5.03466873998331e-05,2012,11
surat,4.4886427843539375e-05,2012,12
surat,4.014819261688256e-05,2013,1
surat,3.719944676422946e-05,2013,2
surat,3.5064794146254706e-05,2013,3
surat,3.499122439679887e-05,2013,4
surat,3.5342187685539644e-05,2013,5
surat,3.33090365393443e-05,2013,6
surat,2.3822706742028988e-05,2013,7
surat,5.281189848298797e-05,2013,8
surat,5.9217210728268886e-05,2013,9
surat,5.95282566609265e-05,2013,10
surat,5.391626097544033e-05,2013,11
surat,4.595263477261539e-05,2013,12
surat,4.25835061838851e-05,2014,1
surat,3.861613702253773e-05,2014,2
surat,3.632836816953544e-05,2014,3
surat,3.507870755179684e-05,2014,4
surat,3.6297492665418825e-05,2014,5
surat,3.703599116502337e-05,2014,6
surat,3.163996154653592e-05,2014,7
surat,4.826355557628546e-05,2014,8
surat,6.268287422478773e-05,2014,9
surat,5.566607473182823e-05,2014,10
surat,5.1482430332921335e-05,2014,11
surat,4.628468368599103e-05,2014,12
surat,4.215584154837702e-05,2015,1
surat,3.7672841639094485e-05,2015,2
surat,3.722677093775295e-05,2015,3
surat,3.812865714034395e-05,2015,4
surat,3.66377519227056e-05,2015,5
surat,3.9281062880085855e-05,2015,6
surat,3.244978906163357e-05,2015,7
surat,5.698972990264018e-05,2015,8
surat,6.496187448393784e-05,2015,9
surat,6.019050264466541e-05,2015,10
surat,5.34152975260273e-05,2015,11
surat,4.571377261785663e-05,2015,12
surat,3.959206418650816e-05,2016,1
surat,3.520576591431061e-05,2016,2
surat,3.518083940172292e-05,2016,3
surat,3.540205431850165e-05,2016,4
surat,3.284252839203579e-05,2016,5
surat,2.5312553488515875e-05,2016,6
surat,2.505380692283152e-05,2016,7
surat,5.100528385559014e-05,2016,8
surat,5.846217670709124e-05,2016,9
surat,5.7063628653225e-05,2016,10
surat,5.3782687999750894e-05,2016,11
surat,4.778462071982579e-05,2016,12
surat,4.0816451523194136e-05,2017,1
surat,3.699894970931016e-05,2017,2
surat,3.505428627061516e-05,2017,3
surat,3.608139707924834e-05,2017,4
surat,3.5491285602222525e-05,2017,5
surat,4.5776861105148046e-05,2017,6
surat,3.6421980886938726e-05,2017,7
surat,5.93847015777652e-05,2017,8
surat,6.408501089862297e-05,2017,9
surat,6.01591172480141e-05,2017,10
surat,5.4027100998208186e-05,2017,11
surat,5.164140630124079e-05,2017,12
surat,4.671847593209793e-05,2018,1
surat,3.904491531546178e-05,2018,2
surat,3.5447948303318576e-05,2018,3
surat,3.447823876421513e-05,2018,4
surat,3.3403533981837505e-05,2018,5
surat,3.5329228942990054e-05,2018,6
surat,1.985638210106607e-05,2018,7
surat,4.660350394376594e-05,2018,8
surat,6.453983900701252e-05,2018,9
surat,5.321420328969096e-05,2018,10
surat,4.967413737368953e-05,2018,11
surat,4.520767765218802e-05,2018,12
surat,3.954447381975026e-05,2019,1
surat,3.51562011313144e-05,2019,2
surat,3.244856705474733e-05,2019,3
surat,3.271651831486328e-05,2019,4
surat,3.351504349884723e-05,2019,5
surat,3.115269394106064e-05,2019,6
surat,3.2288327806119665e-05,2019,7
surat,4.418320735808509e-05,2019,8
surat,6.304016037413622e-05,2019,9
surat,6.392132017576672e-05,2019,10
surat,6.020043022358165e-05,2019,11
surat,5.269354569491128e-05,2019,12
surat,4.687790910114213e-05,2020,1
surat,4.160692861898745e-05,2020,2
surat,3.953166421880055e-05,2020,3
surat,3.7689789465913e-05,2020,4
surat,3.645630194427926e-05,2020,5
surat,4.128600039192535e-05,2020,6
surat,5.231124119015144e-05,2020,7
surat,4.8321866696095074e-05,2020,8
surat,6.117859480461674e-05,2020,9
surat,5.76681945436099e-05,2020,10
surat,5.419066262552572e-05,2020,11
surat,5.161201811068743e-05,2020,12
surat,5.018971224570878e-05,2021,1
surat,4.214543645016687e-05,2021,2
surat,3.735228202399172e-05,2021,3
surat,3.873746346741355e-05,2021,4
surat,4.0416430236484704e-05,2021,5
surat,4.724020495411762e-05,2021,6
surat,3.667603852039543e-05,2021,7
surat,4.459006058972638e-05,2021,8
surat,5.688010731386276e-05,2021,9
surat,6.319482939040083e-05,2021,10
surat,5.662838493614744e-05,2021,11
surat,5.526083465415303e-05,2021,12
surat,5.0102904813977184e-05,2022,1
surat,4.014447952971425e-05,2022,2
surat,3.723674079556645e-05,2022,3
surat,3.809939052516681e-05,2022,4
surat,3.520256448462028e-05,2022,5
surat,3.396722599375026e-05,2022,6
surat,3.215824054344391e-05,2022,7
surat,5.63848497910764e-05,2022,8
surat,5.671330778412955e-05,2022,9
surat,5.477149472009244e-05,2022,10
surat,5.2294875390754816e-05,2022,11
surat,4.924721002644786e-05,2022,12
surat,4.338884762635068e-05,2023,1
surat,3.980373368338414e-05,2023,2
surat,3.970510386855977e-05,2023,3
surat,3.982492517394951e-05,2023,4
surat,3.860402208078401e-05,2023,5
surat,3.109134306275891e-05,2023,6
surat,2.3253876655942428e-05,2023,7
surat,4.946313405133601e-05,2023,8
surat,6.621120082397658e-05,2023,9
surat,5.7670826423856325e-05,2023,10
surat,5.254316165634693e-05,2023,11
surat,5.428635550988991e-05,2023,12
surat,4.72454056187807e-05,2024,1
surat,4.1638340234341775e-05,2024,2
surat,3.91369333992262e-05,2024,3
surat,3.958426796076242e-05,2024,4
surat,3.8599796994730826e-05,2024,5
surat,3.996691955553764e-05,2024,6
surat,1.6777042126690596e-05,2024,7
surat,3.8792455451868064e-05,2024,8
surat,5.881325051856195e-05,2024,9
surat,5.891297159264544e-05,2024,10
surat,5.287529962046734e-05,2024,11
surat,4.837170185063181e-05,2024,12
surendranagar,3.316859332894376e-05,2005,1
surendranagar,2.986766296361705e-05,2005,2
surendranagar,2.4942330085201403e-05,2005,3
surendranagar,2.215777346479571e-05,2005,4
surendranagar,2.1274990682534275e-05,2005,5
surendranagar,1.618545749746484e-05,2005,6
surendranagar,1.961741592839732e-05,2005,7
surendranagar,3.536391341113063e-05,2005,8
surendranagar,4.421248510978389e-05,2005,9
surendranagar,4.125631271962971e-05,2005,10
surendranagar,3.787714425832934e-05,2005,11
surendranagar,3.618386172868429e-05,2005,12
surendranagar,3.613635453573387e-05,2006,1
surendranagar,3.233627797022421e-05,2006,2
surendranagar,2.680770286076344e-05,2006,3
surendranagar,2.2827949451057587e-05,2006,4
surendranagar,2.03471414213071e-05,2006,5
surendranagar,1.997080139034192e-05,2006,6
surendranagar,1.882859907131472e-05,2006,7
surendranagar,3.19340712770083e-05,2006,8
surendranagar,4.501442503453876e-05,2006,9
surendranagar,4.139437816885049e-05,2006,10
surendranagar,3.794874602082422e-05,2006,11
surendranagar,3.640790222314372e-05,2006,12
surendranagar,3.575626960379189e-05,2007,1
surendranagar,3.199866126310953e-05,2007,2
surendranagar,2.6437919623614053e-05,2007,3
surendranagar,2.3795289097272375e-05,2007,4
surendranagar,2.123565188609756e-05,2007,5
surendranagar,2.052677275008094e-05,2007,6
surendranagar,2.6728485523869287e-05,2007,7
surendranagar,4.307218840132815e-05,2007,8
surendranagar,4.781883901419622e-05,2007,9
surendranagar,4.408292794509679e-05,2007,10
surendranagar,3.995324023786031e-05,2007,11
surendranagar,3.6564438650736113e-05,2007,12
surendranagar,3.5800902531766475e-05,2008,1
surendranagar,3.397220588783162e-05,2008,2
surendranagar,2.740677687216696e-05,2008,3
surendranagar,2.34144747570133e-05,2008,4
surendranagar,2.114228102579217e-05,2008,5
surendranagar,1.647060689065423e-05,2008,6
surendranagar,1.993103459726844e-05,2008,7
surendranagar,3.81132163181588e-05,2008,8
surendranagar,4.030355355459147e-05,2008,9
surendranagar,3.923425670964483e-05,2008,10
surendranagar,3.776828053696358e-05,2008,11
surendranagar,3.910440771572594e-05,2008,12
surendranagar,3.831590873342526e-05,2009,1
surendranagar,3.2478731884158614e-05,2009,2
surendranagar,2.6404467150817083e-05,2009,3
surendranagar,2.3551589114861666e-05,2009,4
surendranagar,2.0334649283127228e-05,2009,5
surendranagar,2.0615378792313395e-05,2009,6
surendranagar,2.400634247976318e-05,2009,7
surendranagar,3.7373566137880495e-05,2009,8
surendranagar,3.9779841800656464e-05,2009,9
surendranagar,3.4501234256610204e-05,2009,10
surendranagar,3.380711025965577e-05,2009,11
surendranagar,3.228525060526264e-05,2009,12
surendranagar,3.2956787703319395e-05,2010,1
surendranagar,2.8721085475803747e-05,2010,2
surendranagar,2.3560509085640432e-05,2010,3
surendranagar,2.201502066625029e-05,2010,4
surendranagar,2.02230459653842e-05,2010,5
surendranagar,1.96615114710478e-05,2010,6
surendranagar,2.431277496483048e-05,2010,7
surendranagar,3.6168298428612405e-05,2010,8
surendranagar,4.70602889454844e-05,2010,9
surendranagar,4.395802153974347e-05,2010,10
surendranagar,4.163888863611905e-05,2010,11
surendranagar,4.107299831394011e-05,2010,12
surendranagar,4.209063940402055e-05,2011,1
surendranagar,4.009981334572763e-05,2011,2
surendranagar,3.043064202939707e-05,2011,3
surendranagar,2.4481490021263287e-05,2011,4
surendranagar,2.2319734815824197e-05,2011,5
surendranagar,1.702575786706811e-05,2011,6
surendranagar,2.616296697129141e-05,2011,7
surendranagar,3.681129230572931e-05,2011,8
surendranagar,4.932506613760447e-05,2011,9
surendranagar,4.5016874198935406e-05,2011,10
surendranagar,4.173698298592308e-05,2011,11
surendranagar,3.927725018849632e-05,2011,12
surendranagar,3.78164020313517e-05,2012,1
surendranagar,3.448992523610273e-05,2012,2
surendranagar,2.7623557296842734e-05,2012,3
surendranagar,2.53761349287542e-05,2012,4
surendranagar,2.1234970713264145e-05,2012,5
surendranagar,2.10517749293802e-05,2012,6
surendranagar,1.5794179044905958e-05,2012,7
surendranagar,2.4878397710692997e-05,2012,8
surendranagar,4.36522259923982e-05,2012,9
surendranagar,3.730750998829779e-05,2012,10
surendranagar,3.467541313065224e-05,2012,11
surendranagar,3.498038210496952e-05,2012,12
surendranagar,3.454657800773484e-05,2013,1
surendranagar,3.249878598318747e-05,2013,2
surendranagar,2.568372189744133e-05,2013,3
surendranagar,2.4377012879955387e-05,2013,4
surendranagar,2.2388887634284295e-05,2013,5
surendranagar,2.1769395911608413e-05,2013,6
surendranagar,2.5218094177163143e-05,2013,7
surendranagar,4.768787102325992e-05,2013,8
surendranagar,4.944790622911373e-05,2013,9
surendranagar,5.0037929135719686e-05,2013,10
surendranagar,4.583235671135866e-05,2013,11
surendranagar,4.085358151554963e-05,2013,12
surendranagar,4.1273097318426215e-05,2014,1
surendranagar,3.794896658039551e-05,2014,2
surendranagar,2.855285208314014e-05,2014,3
surendranagar,2.609656856261118e-05,2014,4
surendranagar,2.3598284740680832e-05,2014,5
surendranagar,2.0093185710192035e-05,2014,6
surendranagar,2.270019770238068e-05,2014,7
surendranagar,4.09011573333578e-05,2014,8
surendranagar,5.033345213850735e-05,2014,9
surendranagar,4.536754947409958e-05,2014,10
surendranagar,4.279778747582733e-05,2014,11
surendranagar,3.91181096197553e-05,2014,12
surendranagar,3.935715925036943e-05,2015,1
surendranagar,3.48605739149513e-05,2015,2
surendranagar,2.7837577873713712e-05,2015,3
surendranagar,2.605846157306164e-05,2015,4
surendranagar,2.1853266636912316e-05,2015,5
surendranagar,2.1244190026692625e-05,2015,6
surendranagar,2.133038405093949e-05,2015,7
surendranagar,3.839596349897966e-05,2015,8
surendranagar,4.609687107331957e-05,2015,9
surendranagar,4.181089443270797e-05,2015,10
surendranagar,3.880364568858877e-05,2015,11
surendranagar,3.49933097511395e-05,2015,12
surendranagar,3.690462577548687e-05,2016,1
surendranagar,3.303196824849136e-05,2016,2
surendranagar,2.7032092969036103e-05,2016,3
surendranagar,2.4771604855935558e-05,2016,4
surendranagar,2.1385185203732653e-05,2016,5
surendranagar,1.8503646209974188e-05,2016,6
surendranagar,1.6347234530639834e-05,2016,7
surendranagar,4.016404211766784e-05,2016,8
surendranagar,4.83147760837296e-05,2016,9
surendranagar,4.33633432562482e-05,2016,10
surendranagar,3.727619397221737e-05,2016,11
surendranagar,3.624585439560282e-05,2016,12
surendranagar,3.9090776762440806e-05,2017,1
surendranagar,3.515953478522242e-05,2017,2
surendranagar,2.616895925202753e-05,2017,3
surendranagar,2.4644594674741853e-05,2017,4
surendranagar,2.2048332076004457e-05,2017,5
surendranagar,2.23637060422812e-05,2017,6
surendranagar,2.1163464431361472e-05,2017,7
surendranagar,4.379899601334856e-05,2017,8
surendranagar,4.906521005846725e-05,2017,9
surendranagar,4.322964563150664e-05,2017,10
surendranagar,3.981396033889135e-05,2017,11
surendranagar,4.015781851226472e-05,2017,12
surendranagar,4.2222712772477965e-05,2018,1
surendranagar,3.70442028883315e-05,2018,2
surendranagar,2.835158257175701e-05,2018,3
surendranagar,2.4349478993012568e-05,2018,4
surendranagar,1.9378277067259577e-05,2018,5
surendranagar,1.8126486857725903e-05,2018,6
surendranagar,1.6162056699653465e-05,2018,7
surendranagar,3.412025056032779e-05,2018,8
surendranagar,4.273211712610943e-05,2018,9
surendranagar,3.7487518859358814e-05,2018,10
surendranagar,3.3563443287001667e-05,2018,11
surendranagar,3.366420346334879e-05,2018,12
surendranagar,3.610745505061486e-05,2019,1
surendranagar,3.634854051768696e-05,2019,2
surendranagar,2.672879570879724e-05,2019,3
surendranagar,2.437905954387202e-05,2019,4
surendranagar,2.2182473384946116e-05,2019,5
surendranagar,2.0313393250932032e-05,2019,6
surendranagar,2.2050007340909948e-05,2019,7
surendranagar,4.070206471967421e-05,2019,8
surendranagar,5.342964768590787e-05,2019,9
surendranagar,5.023535101038924e-05,2019,10
surendranagar,5.076489768183616e-05,2019,11
surendranagar,4.485364669259024e-05,2019,12
surendranagar,4.780111409955998e-05,2020,1
surendranagar,4.579149309465169e-05,2020,2
surendranagar,3.490564412810204e-05,2020,3
surendranagar,3.0566321106530714e-05,2020,4
surendranagar,2.5127903377859655e-05,2020,5
surendranagar,2.489050177223153e-05,2020,6
surendranagar,3.8261222611583625e-05,2020,7
surendranagar,4.190124032749782e-05,2020,8
surendranagar,5.166841037470965e-05,2020,9
surendranagar,4.6684519258574536e-05,2020,10
surendranagar,4.21182132028209e-05,2020,11
surendranagar,4.21074617573288e-05,2020,12
surendranagar,4.44801160454146e-05,2021,1
surendranagar,4.106556202315748e-05,2021,2
surendranagar,3.120363648237e-05,2021,3
surendranagar,3.0496268861282783e-05,2021,4
surendranagar,2.673133391048581e-05,2021,5
surendranagar,2.5406980374930072e-05,2021,6
surendranagar,2.9238691623651552e-05,2021,7
surendranagar,3.851847279770923e-05,2021,8
surendranagar,5.467478514791733e-05,2021,9
surendranagar,5.144550603892302e-05,2021,10
surendranagar,4.543290224085974e-05,2021,11
surendranagar,4.344908344826794e-05,2021,12
surendranagar,4.815448732837339e-05,2022,1
surendranagar,4.233678498250315e-05,2022,2
surendranagar,3.026467783405523e-05,2022,3
surendranagar,2.9054833475837125e-05,2022,4
surendranagar,2.3237959574854635e-05,2022,5
surendranagar,2.051478174926724e-05,2022,6
surendranagar,2.7480010948659007e-05,2022,7
surendranagar,4.754720865375062e-05,2022,8
surendranagar,5.302549059502191e-05,2022,9
surendranagar,4.437292924978244e-05,2022,10
surendranagar,4.1396997552361286e-05,2022,11
surendranagar,4.194445811527917e-05,2022,12
surendranagar,4.363164097939973e-05,2023,1
surendranagar,3.9451345555794833e-05,2023,2
surendranagar,3.227533519179788e-05,2023,3
surendranagar,3.0287709822981338e-05,2023,4
surendranagar,2.471719851774231e-05,2023,5
surendranagar,2.2560093813814672e-05,2023,6
surendranagar,2.403804806200609e-05,2023,7
surendranagar,4.1264439329585545e-05,2023,8
surendranagar,5.115952762649905e-05,2023,9
surendranagar,4.653796165926434e-05,2023,10
surendranagar,3.9261664138074406e-05,2023,11
surendranagar,4.163122043247436e-05,2023,12
surendranagar,4.612939073956073e-05,2024,1
surendranagar,4.060350999531999e-05,2024,2
surendranagar,3.1356804744933244e-05,2024,3
surendranagar,3.060428558871616e-05,2024,4
surendranagar,2.5457646381461627e-05,2024,5
surendranagar,2.1244412145032223e-05,2024,6
surendranagar,2.3576039173021624e-05,2024,7
surendranagar,4.732913963220623e-05,2024,8
surendranagar,5.235396018800266e-05,2024,9
surendranagar,5.2762074841218496e-05,2024,10
surendranagar,4.425772576666238e-05,2024,11
surendranagar,4.130022158190653e-05,2024,12
the dangs,4.618227724277837e-05,2005,1
the dangs,3.6960714650528295e-05,2005,2
the dangs,3.1963797409934774e-05,2005,3
the dangs,2.979098141941391e-05,2005,4
the dangs,3.074910268144968e-05,2005,5
the dangs,2.1083802010454723e-05,2005,6
the dangs,3.146695203789645e-05,2005,7
the dangs,6.019727410294167e-05,2005,8
